Transaction_ID,Customer_ID,Transaction_Date,Amount_Spent,Discount_Percentage,Quantity_Purchased,Shipping_Cost,Delivery_Date,Return_Date
4429,204,2024-12-09,384.49,17.01,9,24.14,2024-12-14,2024-12-22 00:00:00
4430,294,2023-04-14,72.65,4.26,1,39.64,2023-04-16,2023-04-26 00:00:00
4431,238,2025-11-08,1596.24,-4.44,4,40.84,2025-11-12,
4432,146,2025-03-22,0.0,10.88,2,16.53,2025-03-26,2025-04-06 00:00:00
4433,144,2023-05-09,1570.58,-1.95,3,21.29,2023-05-14,2023-05-29 00:00:00
4434,366,2024-01-30,103.75,8.03,11,31.14,2024-02-05,
4435,341,2025-07-06,636.24,-11.54,7,45.55,2025-07-08,2025-07-20 00:00:00
4436,432,2023-07-10,220.64,1.29,2,43.16,2023-07-18,2023-07-30 00:00:00
4437,386,2026-03-05,288.27,2.34,4,30.4,2026-03-07,2026-03-10 00:00:00
4438,469,2025-05-15,0.0,-0.6,1,48.26,2025-05-17,
4439,203,2025-04-02,1646.31,-0.01,12,33.63,2025-04-05,
4440,483,2026-06-13,1429.94,-6.11,13,42.51,2026-06-15,2026-06-24 00:00:00
4441,448,2025-08-03,1178.29,2.53,3,41.27,2025-08-07,
4442,371,2024-07-30,0.0,-4.2,7,17.72,2024-08-03,2024-08-13 00:00:00
4443,249,2024-09-13,1353.12,-10.01,5,43.55,2024-09-15,2024-09-27 00:00:00
4444,465,2026-02-25,1425.94,-10.79,6,43.94,2026-03-03,2026-03-13 00:00:00
4445,568,2025-12-23,1114.19,-14.43,1,41.96,2025-12-30,
4446,585,2025-01-18,1238.17,9.2,1,31.94,2025-01-25,
4447,588,2026-08-16,479.81,19.76,3,35.8,2026-08-19,
4448,178,2024-12-01,1552.94,4.21,14,35.87,2024-12-05,2024-12-08 00:00:00
4449,353,2025-11-18,613.02,-3.47,5,15.23,2025-11-26,
4450,163,2025-04-24,497.6,0.46,13,16.18,2025-05-01,2025-05-13 00:00:00
4451,522,2023-03-29,1158.96,-6.87,4,10.77,2023-04-04,
4452,175,2024-07-27,1406.96,5.68,14,20.53,2024-07-31,
4453,555,2025-05-24,625.27,15.43,9,26.66,2025-05-31,2025-06-09 00:00:00
4454,417,2023-09-29,1319.66,15.17,13,6.3,2023-10-04,2023-10-19 00:00:00
4455,175,2025-04-13,1214.08,-1.67,9,47.67,2025-04-20,2025-04-30 00:00:00
4456,182,2026-04-20,1588.16,0.36,5,13.38,2026-04-28,2026-05-07 00:00:00
4457,331,2023-01-15,1619.36,17.63,10,11.73,2023-01-18,2023-01-28 00:00:00
4458,366,2023-12-12,0.0,10.85,2,10.3,2023-12-14,2023-12-17 00:00:00
4459,244,2026-05-15,201.57,-14.52,12,15.6,2026-05-22,2026-06-01 00:00:00
4460,170,2025-08-03,422.34,0.6,12,8.15,2025-08-05,
4461,266,2026-09-11,0.0,18.21,7,18.55,2026-09-16,2026-09-23 00:00:00
4462,545,2026-02-20,87.18,-0.88,9,31.5,2026-02-22,2026-03-02 00:00:00
4463,571,2023-06-26,460.9,-4.44,14,8.51,2023-07-02,2023-07-14 00:00:00
4464,142,2024-01-22,936.01,3.98,6,40.9,2024-01-28,2024-02-01 00:00:00
4465,253,2025-09-27,1301.88,8.28,6,16.67,2025-10-02,2025-10-10 00:00:00
4466,242,2025-03-17,1847.81,2.19,4,17.07,2025-03-25,
4467,169,2026-10-04,1006.32,19.73,2,14.59,2026-10-08,2026-10-23 00:00:00
4468,432,2023-01-08,744.65,2.38,7,30.65,2023-01-16,
4469,143,2025-07-10,184.93,-0.38,1,16.98,2025-07-16,2025-07-25 00:00:00
4470,183,2023-10-17,419.7,-11.83,11,13.44,2023-10-25,
4471,451,2026-02-04,700.48,-10.72,13,29.35,2026-02-11,2026-02-25 00:00:00
4472,340,2026-09-08,1219.75,2.62,8,31.34,2026-09-16,2026-09-29 00:00:00
4473,496,2025-07-17,198.5,11.91,8,16.21,2025-07-23,2025-07-26 00:00:00
4474,531,2025-02-25,111.54,12.4,12,8.93,2025-03-01,
4475,554,2025-12-04,1831.11,2.89,6,46.88,2025-12-12,2025-12-15 00:00:00
4476,471,2026-01-23,1447.9,3.16,11,48.53,2026-01-27,
4477,445,2023-05-31,1692.19,11.61,12,29.51,2023-06-08,
4478,241,2024-11-30,624.37,-10.21,7,14.69,2024-12-08,
4479,506,2026-10-17,737.66,-10.09,8,13.93,2026-10-19,2026-10-30 00:00:00
4480,417,2025-06-19,918.73,2.11,5,23.38,2025-06-25,2025-07-06 00:00:00
4481,131,2023-05-14,645.34,15.0,3,28.38,2023-05-22,2023-05-28 00:00:00
4482,511,2024-01-03,1880.74,-5.84,4,47.47,2024-01-05,
4483,155,2023-08-24,1144.38,3.27,13,43.97,2023-09-01,
4484,111,2024-12-25,0.0,1.84,10,24.05,2024-12-28,2025-01-01 00:00:00
4485,390,2023-02-12,889.48,17.5,11,32.24,2023-02-16,2023-02-25 00:00:00
4486,591,2025-05-18,783.52,3.79,10,38.96,2025-05-21,2025-05-31 00:00:00
4487,362,2025-10-11,496.33,-4.1,5,43.1,2025-10-18,
4488,448,2026-12-09,397.62,17.82,11,10.74,2026-12-13,
4489,189,2025-01-29,1841.65,-5.61,10,6.05,2025-02-06,2025-02-15 00:00:00
4490,523,2024-06-04,1045.23,12.03,8,48.83,2024-06-07,2024-06-22 00:00:00
4491,597,2024-05-30,659.32,8.4,1,32.02,2024-06-03,
4492,272,2026-01-13,296.04,-10.05,6,42.37,2026-01-18,
4493,594,2026-03-30,1822.46,2.2,12,25.64,2026-04-07,2026-04-20 00:00:00
4494,537,2023-07-29,57.14,11.07,1,17.0,2023-08-04,
4495,312,2026-11-03,435.45,8.61,3,9.68,2026-11-08,2026-11-19 00:00:00
4496,478,2023-12-25,126.92,-9.85,12,27.7,2023-12-31,2024-01-05 00:00:00
4497,429,2026-02-23,1993.5,5.66,5,42.38,2026-02-28,2026-03-06 00:00:00
4498,200,2023-06-16,1630.75,8.44,10,15.7,2023-06-22,2023-07-05 00:00:00
4499,504,2026-03-06,1732.57,-15.0,11,25.54,2026-03-08,2026-03-23 00:00:00
4500,319,2024-11-19,803.54,-2.07,7,36.47,2024-11-24,
4501,410,2026-05-28,1231.26,5.29,9,42.39,2026-06-05,
4502,205,2026-05-31,670.43,-7.57,14,13.53,2026-06-05,2026-06-14 00:00:00
4503,517,2025-08-09,163.69,17.8,12,39.71,2025-08-17,2025-08-24 00:00:00
4504,277,2026-11-06,965.2,-2.15,11,12.28,2026-11-13,
4505,105,2023-10-02,1547.18,14.82,12,36.34,2023-10-10,
4506,561,2024-03-15,363.09,-4.45,1,37.05,2024-03-17,2024-03-23 00:00:00
4507,303,2025-09-13,1687.8,-1.16,10,45.2,2025-09-19,2025-10-01 00:00:00
4508,211,2023-09-05,488.22,1.94,5,26.12,2023-09-09,
4509,236,2025-01-05,1878.27,17.32,9,17.03,2025-01-10,2025-01-18 00:00:00
4510,246,2026-04-10,1613.74,-1.97,6,29.32,2026-04-16,2026-04-29 00:00:00
4511,499,2024-05-27,1517.61,-7.86,11,5.95,2024-05-29,2024-06-10 00:00:00
4512,151,2023-03-13,189.52,17.23,7,22.68,2023-03-17,2023-03-22 00:00:00
4513,562,2025-08-15,207.53,-14.34,7,28.91,2025-08-21,
4514,209,2023-08-03,785.14,8.02,14,35.32,2023-08-05,2023-08-17 00:00:00
4515,262,2026-08-24,1823.1,-13.87,14,7.86,2026-08-27,2026-08-30 00:00:00
4516,107,2023-11-12,1465.13,15.55,8,22.44,2023-11-19,
4517,327,2025-11-26,1840.64,3.3,13,18.24,2025-12-03,2025-12-17 00:00:00
4518,111,2023-11-28,559.96,11.83,13,29.73,2023-12-03,
4519,466,2025-10-10,195.51,17.73,8,38.85,2025-10-13,2025-10-26 00:00:00
4520,258,2025-02-21,1111.76,18.57,7,14.2,2025-02-26,2025-03-01 00:00:00
4521,399,2026-10-03,1129.05,-3.75,12,16.69,2026-10-06,
4522,131,2026-01-19,1348.86,3.47,3,28.18,2026-01-22,2026-01-31 00:00:00
4523,594,2024-04-07,1889.87,3.51,11,30.89,2024-04-09,
4524,356,2024-05-30,0.0,17.29,9,21.42,2024-06-07,
4525,560,2025-11-04,1343.54,16.08,1,17.81,2025-11-06,
4526,504,2025-08-12,1669.91,-12.66,6,26.28,2025-08-16,2025-08-20 00:00:00
4527,452,2023-09-06,1293.24,-11.36,7,40.54,2023-09-14,2023-09-23 00:00:00
4528,105,2023-03-20,403.66,17.17,9,12.26,2023-03-28,2023-04-09 00:00:00
4529,599,2024-03-12,500.99,-2.68,9,25.32,2024-03-20,2024-03-25 00:00:00
4530,283,2025-11-13,787.83,-8.22,9,28.73,2025-11-17,
4531,503,2026-10-05,283.46,0.51,14,36.34,2026-10-12,
4532,565,2026-04-17,828.32,19.07,6,30.12,2026-04-19,2026-04-30 00:00:00
4533,268,2024-03-04,728.53,19.66,1,21.75,2024-03-12,2024-03-17 00:00:00
4534,416,2023-12-13,912.71,18.83,14,28.77,2023-12-15,
4535,547,2025-05-12,1243.41,14.48,7,32.6,2025-05-17,2025-05-27 00:00:00
4536,431,2024-05-24,1578.46,13.72,9,47.83,2024-05-30,
4537,524,2026-06-11,1595.03,19.44,1,20.91,2026-06-18,
4538,234,2025-09-21,983.76,-6.87,0,22.83,2025-09-28,2025-10-02 00:00:00
4539,408,2025-04-23,1370.23,-9.22,3,8.23,2025-04-30,2025-05-14 00:00:00
4540,249,2026-06-04,544.33,-12.97,12,31.67,2026-06-10,
4541,289,2026-09-20,1544.48,13.28,7,12.97,2026-09-28,2026-10-05 00:00:00
4542,549,2025-07-31,1888.01,-11.17,1,29.3,2025-08-04,2025-08-12 00:00:00
4543,336,2024-08-06,803.77,-0.28,2,27.37,2024-08-13,
4544,593,2023-09-06,894.64,-3.56,10,38.45,2023-09-12,
4545,235,2026-01-25,767.17,2.24,6,49.43,2026-01-27,
4546,413,2023-12-13,813.8,19.09,6,44.46,2023-12-17,
4547,558,2023-10-09,788.59,2.32,13,9.71,2023-10-14,
4548,388,2026-07-25,1629.99,1.6,6,46.13,2026-08-02,
4549,146,2026-08-15,657.06,17.31,13,28.94,2026-08-19,2026-08-30 00:00:00
4550,113,2023-05-26,885.14,-10.78,6,20.52,2023-06-02,
4551,291,2024-03-16,598.51,-10.23,0,16.36,2024-03-23,2024-04-03 00:00:00
4552,526,2026-02-01,1149.32,19.41,5,45.59,2026-02-04,2026-02-10 00:00:00
4553,313,2023-04-15,1542.21,8.04,11,11.39,2023-04-18,2023-05-01 00:00:00
4554,535,2026-10-11,247.62,18.77,12,24.24,2026-10-14,2026-10-25 00:00:00
4555,371,2024-04-30,1618.3,4.2,4,6.33,2024-05-05,2024-05-19 00:00:00
4556,500,2024-11-07,126.97,18.35,9,22.72,2024-11-14,2024-11-21 00:00:00
4557,342,2026-05-25,1276.65,-3.28,8,43.54,2026-06-01,2026-06-15 00:00:00
4558,577,2026-11-09,1727.53,11.05,4,5.39,2026-11-14,2026-11-27 00:00:00
4559,499,2024-10-03,864.98,-3.18,2,5.22,2024-10-10,
4560,171,2026-10-24,841.06,12.94,5,49.25,2026-10-28,
4561,194,2026-03-31,1739.8,17.62,11,21.33,2026-04-03,
4562,264,2025-12-19,294.67,17.34,11,21.67,2025-12-22,2025-12-28 00:00:00
4563,486,2026-06-02,1386.44,-5.75,8,12.82,2026-06-08,
4564,361,2024-08-13,1791.72,19.52,1,44.3,2024-08-20,
4565,302,2023-02-21,1533.8,19.6,12,44.5,2023-02-24,2023-03-03 00:00:00
4566,560,2026-04-30,935.03,5.67,12,35.62,2026-05-05,
4567,552,2025-05-01,1358.43,-7.88,14,9.84,2025-05-03,2025-05-18 00:00:00
4568,146,2025-10-22,0.0,16.73,5,37.35,2025-10-26,2025-11-04 00:00:00
4569,191,2026-01-03,273.24,0.93,2,11.69,2026-01-07,
4570,318,2025-09-19,1264.31,-4.21,9,39.83,2025-09-22,2025-10-06 00:00:00
4571,309,2024-02-27,672.03,13.27,1,26.51,2024-03-02,
4572,393,2024-11-03,0.0,9.6,11,40.83,2024-11-09,
4573,336,2024-01-24,183.52,9.39,9,23.52,2024-01-28,2024-01-31 00:00:00
4574,282,2025-11-14,654.48,8.46,13,18.81,2025-11-21,2025-11-27 00:00:00
4575,355,2025-01-05,844.81,16.03,4,14.86,2025-01-08,
4576,365,2023-05-12,1732.54,-9.34,2,34.31,2023-05-14,2023-05-28 00:00:00
4577,114,2024-10-12,1890.44,15.08,14,27.82,2024-10-20,
4578,503,2026-10-20,0.0,8.5,7,33.48,2026-10-28,2026-11-02 00:00:00
4579,359,2026-05-30,1432.02,3.24,5,10.88,2026-06-04,2026-06-11 00:00:00
4580,288,2023-11-02,0.0,8.89,6,39.39,2023-11-08,2023-11-16 00:00:00
4581,269,2025-01-26,454.79,16.51,9,21.91,2025-02-02,2025-02-08 00:00:00
4582,195,2026-04-22,670.32,-9.56,1,8.87,2026-04-29,2026-05-11 00:00:00
4583,306,2025-09-06,594.66,18.31,12,5.16,2025-09-14,2025-09-22 00:00:00
4584,432,2026-06-21,1702.06,17.52,9,41.42,2026-06-23,2026-07-01 00:00:00
4585,579,2025-01-01,1430.89,3.61,4,25.02,2025-01-03,
4586,525,2026-03-06,284.37,-12.07,3,38.04,2026-03-11,
4587,392,2023-07-31,459.95,-2.4,6,47.71,2023-08-03,
4588,397,2023-04-13,1351.28,14.44,8,45.97,2023-04-15,
4589,250,2024-10-15,1684.61,-8.68,7,10.39,2024-10-22,2024-10-30 00:00:00
4590,221,2024-06-22,1505.86,4.49,10,32.07,2024-06-26,2024-06-30 00:00:00
4591,459,2023-06-30,543.17,17.9,14,43.76,2023-07-08,2023-07-21 00:00:00
4592,395,2025-12-17,1794.12,-11.4,12,14.16,2025-12-21,2026-01-04 00:00:00
4593,371,2026-02-26,1015.53,8.64,9,12.92,2026-03-03,2026-03-13 00:00:00
4594,491,2025-02-20,1371.63,-8.92,12,9.23,2025-02-26,2025-03-07 00:00:00
4595,475,2026-03-27,198.15,8.58,7,44.35,2026-03-30,
4596,119,2024-08-02,1915.69,10.14,7,31.32,2024-08-04,
4597,528,2025-03-21,1875.05,-1.61,4,16.13,2025-03-24,
4598,457,2023-02-17,0.0,15.91,9,31.87,2023-02-22,
4599,499,2024-07-01,1395.75,-8.4,2,43.99,2024-07-05,2024-07-08 00:00:00
4600,580,2025-09-09,1957.6,12.44,3,40.83,2025-09-12,2025-09-25 00:00:00
4601,473,2024-02-12,1064.06,-2.21,3,13.39,2024-02-16,2024-02-27 00:00:00
4602,232,2023-11-11,625.67,6.38,5,10.07,2023-11-15,
4603,369,2025-08-14,987.43,15.52,10,29.03,2025-08-22,2025-08-28 00:00:00
4604,242,2023-12-24,1568.67,-8.65,4,49.83,2023-12-28,2024-01-05 00:00:00
4605,264,2023-08-18,309.6,-12.94,9,27.74,2023-08-22,2023-08-31 00:00:00
4606,122,2026-02-28,878.95,-14.09,6,17.59,2026-03-02,2026-03-17 00:00:00
4607,416,2026-09-23,1044.88,-9.47,2,8.66,2026-09-30,2026-10-13 00:00:00
4608,486,2026-08-07,1142.92,19.78,5,11.34,2026-08-10,2026-08-24 00:00:00
4609,106,2026-12-05,1906.65,16.39,9,17.06,2026-12-07,2026-12-20 00:00:00
4610,510,2023-08-01,1086.3,8.0,6,48.66,2023-08-07,2023-08-18 00:00:00
4611,123,2026-11-22,370.96,-3.32,6,33.0,2026-11-26,
4612,588,2026-06-10,1865.47,10.78,4,49.24,2026-06-12,2026-06-17 00:00:00
4613,480,2023-03-11,1644.79,18.63,11,18.95,2023-03-17,
4614,409,2025-07-16,371.27,-1.15,14,10.02,2025-07-20,
4615,569,2023-09-21,1049.24,-0.97,2,35.58,2023-09-26,2023-10-03 00:00:00
4616,210,2024-11-16,496.3,7.12,12,10.94,2024-11-18,2024-11-22 00:00:00
4617,304,2025-01-04,513.78,9.53,5,49.56,2025-01-12,
4618,121,2026-08-09,1159.98,-11.63,7,8.62,2026-08-12,2026-08-16 00:00:00
4619,503,2026-08-06,1825.79,-11.29,3,48.81,2026-08-11,
4620,201,2023-11-21,1209.61,-7.23,3,15.65,2023-11-24,
4621,341,2026-06-29,132.36,9.23,1,15.5,2026-07-07,2026-07-13 00:00:00
4622,332,2024-04-28,157.81,-0.0,1,39.67,2024-05-03,
4623,408,2024-09-19,1867.31,14.64,7,26.71,2024-09-27,2024-10-10 00:00:00
4624,589,2026-04-24,1868.7,9.69,5,47.7,2026-05-02,
4625,511,2026-01-23,342.71,-14.79,3,48.72,2026-01-31,2026-02-15 00:00:00
4626,592,2023-09-18,1521.75,14.16,13,7.83,2023-09-21,
4627,419,2023-08-16,352.64,11.95,13,39.78,2023-08-22,2023-08-30 00:00:00
4628,190,2026-04-26,164.07,8.46,7,47.97,2026-05-04,
4629,342,2023-02-20,1967.22,0.27,1,46.79,2023-02-27,2023-03-04 00:00:00
4630,582,2024-03-15,1422.8,2.62,2,15.71,2024-03-22,2024-03-27 00:00:00
4631,378,2026-08-29,0.0,10.74,9,33.72,2026-09-05,
4632,253,2026-02-06,547.03,3.87,4,5.84,2026-02-12,
4633,533,2026-01-02,803.72,-2.34,3,48.38,2026-01-08,
4634,431,2025-08-01,0.0,-13.54,14,12.4,2025-08-05,2025-08-19 00:00:00
4635,509,2024-04-21,1818.67,5.88,8,17.33,2024-04-24,2024-04-29 00:00:00
4636,124,2025-10-27,227.83,-3.7,6,9.48,2025-11-02,2025-11-12 00:00:00
4637,528,2024-09-25,1211.41,10.09,3,29.68,2024-10-01,
4638,340,2025-08-23,526.76,-11.09,12,19.61,2025-08-28,2025-09-12 00:00:00
4639,131,2025-10-18,1645.44,4.55,5,31.05,2025-10-20,2025-11-03 00:00:00
4640,257,2025-07-14,1000.54,-0.64,12,43.77,2025-07-20,2025-07-28 00:00:00
4641,327,2026-03-23,1545.93,-9.6,5,24.55,2026-03-26,
4642,505,2026-07-16,290.39,-12.8,6,5.65,2026-07-22,
4643,538,2024-10-29,0.0,2.5,4,21.11,2024-11-04,2024-11-11 00:00:00
4644,572,2026-06-04,539.13,-14.38,13,31.99,2026-06-09,2026-06-14 00:00:00
4645,569,2024-08-17,1599.37,14.09,12,15.54,2024-08-23,2024-09-02 00:00:00
4646,568,2024-11-06,1686.63,17.46,5,30.08,2024-11-10,2024-11-18 00:00:00
4647,254,2025-04-29,1235.75,-6.46,4,35.44,2025-05-05,2025-05-19 00:00:00
4648,361,2023-11-13,1945.3,-6.17,11,19.39,2023-11-20,
4649,193,2026-09-22,1459.43,1.73,7,29.56,2026-09-27,2026-10-02 00:00:00
4650,268,2025-02-24,327.19,1.3,2,41.84,2025-03-03,2025-03-08 00:00:00
4651,519,2023-05-15,683.94,10.34,9,16.34,2023-05-17,2023-05-25 00:00:00
4652,481,2024-08-18,1441.36,-13.43,7,37.04,2024-08-22,
4653,350,2025-05-05,980.28,2.69,14,5.69,2025-05-07,
4654,219,2025-08-17,1702.93,-12.32,13,17.23,2025-08-24,
4655,192,2023-09-21,300.71,9.76,7,26.36,2023-09-24,2023-09-29 00:00:00
4656,304,2024-10-17,1270.05,-11.23,9,47.31,2024-10-22,2024-10-26 00:00:00
4657,374,2026-02-03,1969.19,12.84,13,17.94,2026-02-06,
4658,302,2024-12-30,968.32,15.72,6,8.49,2025-01-01,2025-01-15 00:00:00
4659,454,2024-04-09,956.93,-5.58,11,34.94,2024-04-15,
4660,350,2024-08-13,1036.09,-6.93,7,35.91,2024-08-18,
4661,527,2023-10-15,974.02,14.53,3,30.17,2023-10-19,2023-10-27 00:00:00
4662,250,2026-10-07,823.63,-7.16,6,12.98,2026-10-10,
4663,357,2026-10-31,123.75,9.24,6,30.09,2026-11-08,
4664,420,2025-11-13,427.88,19.96,12,36.35,2025-11-19,
4665,137,2026-08-18,790.05,-9.83,9,39.52,2026-08-26,
4666,119,2023-09-13,0.0,-0.15,9,25.6,2023-09-21,2023-10-03 00:00:00
4667,552,2025-12-20,891.73,2.25,7,47.86,2025-12-28,2025-12-31 00:00:00
4668,316,2023-02-28,453.07,-11.9,1,30.27,2023-03-07,2023-03-21 00:00:00
4669,320,2024-02-25,1572.54,-2.43,13,44.29,2024-03-01,2024-03-12 00:00:00
4670,511,2023-12-07,632.9,14.73,3,45.83,2023-12-14,
4671,227,2025-12-31,405.13,2.31,10,11.93,2026-01-05,
4672,481,2026-12-18,765.22,10.31,5,24.71,2026-12-25,
4673,470,2026-05-24,510.06,13.56,12,18.13,2026-05-29,
4674,158,2024-01-24,108.36,-9.55,11,7.29,2024-01-31,2024-02-12 00:00:00
4675,304,2026-02-08,870.62,-13.74,4,21.47,2026-02-12,2026-02-24 00:00:00
4676,412,2023-08-28,1550.75,-0.02,9,14.38,2023-09-04,2023-09-09 00:00:00
4677,147,2025-12-14,0.0,2.62,3,13.44,2025-12-17,2025-12-21 00:00:00
4678,288,2026-10-26,1613.42,-13.91,13,36.32,2026-10-28,
4679,357,2023-12-20,383.76,6.19,4,6.93,2023-12-22,2023-12-30 00:00:00
4680,414,2023-08-23,53.11,14.17,2,32.38,2023-08-27,
4681,142,2025-03-02,1270.19,-11.29,13,34.58,2025-03-06,
4682,278,2026-04-22,415.77,-11.33,13,39.52,2026-04-28,2026-05-07 00:00:00
4683,466,2023-06-21,313.55,6.72,12,22.09,2023-06-27,2023-07-09 00:00:00
4684,505,2025-11-02,1010.63,-2.92,5,49.26,2025-11-04,2025-11-12 00:00:00
4685,484,2023-01-06,360.94,5.87,7,22.02,2023-01-10,2023-01-15 00:00:00
4686,499,2024-07-09,1054.32,-11.57,2,11.0,2024-07-17,
4687,551,2026-07-11,713.57,10.29,2,34.73,2026-07-19,2026-08-02 00:00:00
4688,535,2025-06-20,508.29,8.37,9,17.03,2025-06-27,2025-07-11 00:00:00
4689,205,2023-09-30,1374.46,1.22,12,7.95,2023-10-06,2023-10-15 00:00:00
4690,110,2024-07-26,675.76,14.07,4,8.98,2024-08-01,
4691,591,2023-11-19,266.81,-12.59,1,39.03,2023-11-27,2023-12-04 00:00:00
4692,543,2026-04-22,0.0,13.33,5,23.12,2026-04-26,2026-05-03 00:00:00
4693,569,2023-09-06,0.0,-4.79,5,28.4,2023-09-11,2023-09-25 00:00:00
4694,495,2025-04-04,989.17,0.54,3,25.14,2025-04-07,2025-04-11 00:00:00
4695,486,2025-11-02,1822.51,5.02,6,24.26,2025-11-10,2025-11-14 00:00:00
4696,435,2026-02-20,515.59,-6.09,7,48.75,2026-02-23,2026-03-02 00:00:00
4697,312,2024-01-22,398.32,-13.48,5,47.48,2024-01-24,
4698,401,2024-10-03,513.87,-5.51,5,26.68,2024-10-10,2024-10-22 00:00:00
4699,446,2025-08-04,955.88,3.54,11,12.5,2025-08-10,2025-08-17 00:00:00
4700,519,2025-06-14,1496.12,-8.62,7,40.62,2025-06-20,
4701,290,2024-10-24,1561.54,3.67,14,37.89,2024-10-31,2024-11-04 00:00:00
4702,366,2023-01-29,405.49,-3.77,2,12.58,2023-02-01,2023-02-08 00:00:00
4703,493,2026-01-14,1576.03,-13.43,11,15.12,2026-01-16,
4704,122,2024-03-09,953.32,16.44,8,49.12,2024-03-13,2024-03-26 00:00:00
4705,439,2023-10-18,1606.3,-1.61,10,47.22,2023-10-22,2023-11-01 00:00:00
4706,174,2026-03-09,1803.91,-11.87,8,12.2,2026-03-15,2026-03-19 00:00:00
4707,154,2023-08-22,1062.71,-11.27,9,16.32,2023-08-25,2023-09-04 00:00:00
4708,378,2025-09-15,467.93,-8.49,1,17.67,2025-09-22,
4709,424,2023-05-15,99.81,6.06,12,24.36,2023-05-23,
4710,196,2024-11-30,1792.71,-9.78,6,16.65,2024-12-06,2024-12-11 00:00:00
4711,159,2023-07-25,643.09,4.18,4,13.38,2023-07-27,2023-08-06 00:00:00
4712,450,2026-11-17,1231.19,5.49,13,23.32,2026-11-21,
4713,126,2026-11-15,396.93,10.41,0,16.22,2026-11-17,
4714,570,2024-04-29,232.63,1.61,4,23.89,2024-05-01,2024-05-14 00:00:00
4715,517,2025-11-12,1643.51,-12.44,5,44.8,2025-11-18,2025-11-22 00:00:00
4716,229,2024-05-06,466.13,-7.47,9,23.72,2024-05-10,2024-05-18 00:00:00
4717,477,2026-04-18,0.0,-12.23,11,9.2,2026-04-25,2026-05-05 00:00:00
4718,319,2023-04-14,550.78,-10.54,9,14.26,2023-04-19,2023-05-03 00:00:00
4719,425,2026-03-09,1571.15,-6.63,9,37.69,2026-03-13,2026-03-26 00:00:00
4720,438,2024-10-20,1375.64,-10.13,6,16.17,2024-10-27,2024-11-09 00:00:00
4721,425,2024-09-12,271.82,3.48,7,17.35,2024-09-19,2024-10-02 00:00:00
4722,332,2025-11-21,1138.12,-6.33,14,5.94,2025-11-25,
4723,247,2023-02-14,74.36,2.97,2,22.56,2023-02-20,2023-02-28 00:00:00
4724,258,2026-02-06,814.24,-14.52,5,48.45,2026-02-10,
4725,582,2025-07-21,441.39,11.15,14,8.73,2025-07-26,
4726,153,2026-09-04,1116.11,4.34,4,32.96,2026-09-07,
4727,512,2025-07-10,773.8,-7.1,8,20.13,2025-07-18,2025-07-25 00:00:00
4728,237,2024-09-22,975.79,-12.56,7,32.14,2024-09-30,2024-10-15 00:00:00
4729,287,2025-10-11,1072.87,-14.48,14,21.72,2025-10-13,2025-10-27 00:00:00
4730,233,2024-06-24,1524.33,13.23,8,12.67,2024-06-29,2024-07-11 00:00:00
4731,393,2026-02-10,495.37,-8.62,2,48.45,2026-02-12,2026-02-17 00:00:00
4732,226,2026-03-18,982.44,1.87,2,6.68,2026-03-25,
4733,134,2025-10-31,1025.33,4.35,13,23.67,2025-11-08,2025-11-16 00:00:00
4734,534,2024-05-05,1445.38,7.42,6,38.82,2024-05-09,
4735,413,2026-06-27,0.0,-4.47,3,41.77,2026-07-02,2026-07-11 00:00:00
4736,403,2025-01-07,1280.26,13.17,3,8.44,2025-01-10,
4737,365,2026-04-16,235.1,3.65,8,28.68,2026-04-19,2026-04-23 00:00:00
4738,409,2026-04-05,562.65,-3.97,11,21.17,2026-04-07,
4739,209,2025-09-05,70.3,-3.39,8,24.57,2025-09-12,
4740,169,2024-09-16,418.9,-7.47,12,28.03,2024-09-23,2024-10-07 00:00:00
4741,389,2025-03-20,1445.34,-0.07,14,38.83,2025-03-28,
4742,250,2025-10-02,1517.08,12.41,2,23.79,2025-10-05,2025-10-15 00:00:00
4743,139,2024-08-06,1090.7,-2.62,14,39.1,2024-08-13,2024-08-18 00:00:00
4744,544,2026-09-20,1264.12,0.18,10,39.2,2026-09-24,
4745,278,2026-09-30,1800.03,16.49,13,43.96,2026-10-04,2026-10-11 00:00:00
4746,528,2024-07-20,329.96,-13.19,11,14.47,2024-07-24,
4747,536,2024-08-14,1065.82,-6.13,6,29.0,2024-08-22,2024-08-26 00:00:00
4748,146,2026-06-18,1811.13,5.62,12,27.73,2026-06-26,
4749,386,2024-07-21,0.0,-6.25,4,34.81,2024-07-24,2024-07-31 00:00:00
4750,318,2026-07-06,1693.01,8.55,10,6.61,2026-07-11,2026-07-15 00:00:00
4751,260,2023-10-25,1738.73,-7.82,9,12.77,2023-10-31,2023-11-03 00:00:00
4752,365,2024-06-08,346.63,13.25,13,35.83,2024-06-15,2024-06-26 00:00:00
4753,250,2026-02-08,1752.44,19.79,8,12.76,2026-02-11,
4754,162,2025-10-13,566.17,12.61,14,26.39,2025-10-19,2025-10-23 00:00:00
4755,267,2023-11-20,549.57,-13.73,11,32.68,2023-11-28,2023-12-12 00:00:00
4756,507,2026-10-10,1721.04,-5.75,8,15.7,2026-10-16,2026-10-28 00:00:00
4757,251,2026-07-30,1271.75,-8.44,13,32.56,2026-08-05,2026-08-17 00:00:00
4758,533,2024-10-25,1314.97,9.45,8,18.36,2024-10-30,
