COUPON_UPC,PRODUCT_ID,CAMPAIGN
57581158,160424,20
59280800,625510,10
96384274,711623,27
45988574,449061,9
16552200,752678,22
11768976,988086,8
31895791,184440,19
36688010,230274,14
77455720,749742,11
26328090,223393,10
35952114,907203,21
62473197,443175,29
28379227,788094,13
78336469,842345,19
57278761,307484,7
10522670,390894,22
46687204,168285,26
93821511,393897,28
13443823,194875,18
69047424,139065,6
74289007,459714,11
62057222,715967,8
59402110,754448,21
11736412,469223,21
42325099,208078,16
61146416,528678,26
37495621,651621,15
70844976,392525,26
66154012,969112,30
12098513,491092,16
58216519,183728,9
65276204,332262,4
85241371,571257,19
38508458,277295,23
61458673,128587,29
78974864,230313,20
72109315,310806,12
58743585,852229,11
76715484,595156,12
65703817,992265,5
69780671,613225,27
64382020,446172,30
32906856,362590,25
73737118,903361,12
89483574,871856,20
16805003,478184,22
27574849,922644,2
72084246,516904,4
91320482,614141,30
70399975,526097,18
75459886,732386,18
32145918,772994,4
60528642,439167,25
70296898,398898,15
34182575,441445,14
28565187,604246,8
72967689,135947,29
84116004,380634,19
27199839,827626,9
50126502,262953,18
62274704,391506,12
98170991,586691,10
53135969,541831,25
84932588,351952,28
36214550,195996,12
31484716,905642,11
17594989,710162,18
35964454,977658,5
28661603,236828,3
43390691,766109,20
44003999,906106,30
59595092,717424,22
16148270,603557,12
36291017,687672,5
81411781,963674,29
56511538,572190,1
99642448,963220,9
56026077,308084,15
50433779,757968,28
56268433,667243,14
67787594,840902,21
66639296,218060,7
33352461,888037,25
60654632,818366,29
29673297,581963,26
21574851,772248,24
51073992,277661,8
23301130,106014,1
77876479,480785,26
76568573,541960,24
65403424,196185,8
33371594,653031,3
80435094,646344,17
37965245,396609,23
92627440,668056,17
22698392,928259,23
71129009,266073,14
70207209,643019,18
22994185,333776,1
52675891,172554,18
80757525,625206,25
57015263,528058,16
81099176,138693,12
48046929,437954,7
67526727,920927,27
84614473,457736,29
54750154,410732,29
75264652,636790,3
41010206,951627,13
70946703,164995,6
59038530,497768,27
70053009,782370,2
26246629,428443,22
74292234,672591,3
83901486,125298,13
32579426,369899,10
49946722,450746,22
16775006,472042,25
32066383,691894,22
31411749,986460,6
65375281,210090,7
20177805,803520,3
98870861,395435,22
96131631,688090,6
45298648,908967,25
15008728,454659,2
43608892,693739,13
23276620,108494,12
81409609,344060,14
47576905,774127,6
63409124,924756,27
16081188,270856,27
86289572,257388,20
44813190,277310,26
83986068,818140,27
52169386,547898,27
34697728,296205,17
39529332,407131,3
58830173,670710,3
66887329,105352,26
23647470,298770,21
20757712,171985,1
48031538,949356,15
55190581,384332,16
27763572,555543,27
40479190,771802,15
31201306,385322,23
60081099,514477,6
19380813,186153,8
66656763,764640,10
87658052,702185,20
27029394,211511,3
81056246,619298,1
83976937,811526,21
46484351,819249,27
31740566,484517,18
80690083,402068,24
70758188,734012,4
22502029,892121,18
59047356,914089,11
82639039,169404,19
56425723,506202,5
72084857,897336,11
72357553,671655,18
91787421,696276,7
82476611,465133,30
90483176,486219,12
98203548,132992,28
33900901,323125,6
86254867,562404,9
64718881,707484,13
52582547,717424,16
18385820,994888,5
85525080,947320,11
98014018,460016,11
16996115,834737,22
88608203,248823,12
30476261,653471,7
79854825,717194,24
42337794,167908,21
17878121,361714,13
70498164,671807,1
37463734,947226,27
74829361,367212,19
20224842,873191,6
77494870,306155,15
44131392,492091,30
76228949,127360,3
13648876,695144,18
75017466,886230,11
26892531,507842,10
30994921,701529,4
59106489,844980,10
42245350,395265,27
10370498,818901,15
73324169,506709,5
59566418,667501,27
24781836,732777,20
58700464,244030,26
82322905,697682,16
49888653,619234,13
80568513,499746,5
56366572,732386,26
72056067,901075,21
99252292,501848,11
94742714,840559,1
13114893,136937,7
57597123,825211,29
36815598,289312,21
33858875,360183,6
15971399,951133,30
40382928,566087,12
43667412,967103,30
36374093,159382,5
55137120,523795,5
70025780,627074,3
84951500,798320,22
11919702,504034,6
10550551,470567,20
92550477,348746,30
15646036,335886,29
49955733,432440,30
98603499,498997,8
19015662,529429,16
56011614,570723,3
95202425,937866,11
46563774,834220,16
33572327,868136,3
51254229,238922,24
59154662,605571,3
52513662,899043,1
85702062,936048,23
82355859,347413,22
19805349,324993,19
36354740,483116,26
94005198,268449,21
77282195,555419,24
14270982,535817,18
99315990,537680,26
91773027,554202,7
66296021,776012,4
70882124,395558,8
36744774,213431,4
84753862,694322,26
94297748,847188,1
41944336,130365,1
56886772,241478,9
85088082,610522,5
75677069,353869,23
69502059,348419,30
78463778,246724,22
15566643,303540,19
20364972,945428,18
36277543,699854,22
83961203,677645,29
59236685,350746,6
98172039,917406,3
27137787,609049,15
28274437,314794,22
15330194,762139,7
91703570,175632,23
84562146,334078,18
77277457,818625,28
22715652,275423,25
97014283,664280,30
90473746,625895,4
57603817,889029,8
74970515,692963,15
86130118,284896,30
84861379,639098,7
79275035,872539,2
10249333,792012,1
37118612,409396,1
68885038,530428,5
16643574,742138,28
64324331,253608,22
14634123,908967,1
86703395,437799,15
67809268,190995,26
51344476,269819,4
58949660,151318,1
54868652,253761,6
98221259,770793,3
77647754,187876,15
93631523,416638,3
90763640,189097,26
87335785,306793,23
63608224,435218,2
34554375,502073,6
92204259,177161,10
34013712,151326,25
83927588,660046,22
42613989,810942,21
71782547,825689,21
98490359,484310,6
38546710,756286,5
89602418,725812,19
72093872,847722,15
89385954,216479,17
64757993,295568,9
66160103,690136,28
67065222,219537,24
32869834,481671,14
69682051,101283,26
22854761,434385,17
41361476,643704,9
87718313,155601,13
24174622,564826,9
53089389,972061,16
84002926,810691,22
37087549,701442,6
60307780,689426,8
60695694,368226,21
92952168,318051,28
41391148,492125,14
84708218,417010,20
49698680,286350,26
15396318,788640,23
88776275,625895,29
54964044,524087,19
35226896,718338,13
95261559,111131,20
76366236,750284,13
44719507,826001,19
60155639,788640,17
58372616,897365,6
73901838,205728,4
32422485,216487,27
78773414,856792,10
50610714,783125,17
22731218,501139,2
53371883,145970,10
27395139,432361,17
17432574,789720,18
79050442,534820,7
41659794,267726,7
95573633,337081,19
76971189,195985,18
96069031,903950,22
58108544,256290,3
87990955,175793,10
88968483,198981,3
81197823,706376,3
28132244,394041,26
70601505,506902,10
48281997,796008,28
67971319,824273,14
49461291,242106,14
70416013,323043,17
53771289,221303,19
55244150,718503,4
57747158,303392,14
38131443,754731,3
16675836,886292,5
12029667,654718,26
79056951,585878,13
30779037,678636,6
59907997,619234,18
34816704,307885,3
85667821,677242,9
71431353,966480,24
22897689,266152,23
80328267,277471,5
33283587,627124,18
56763799,230571,1
91160817,363417,10
57878543,605573,27
64476236,239212,4
82777708,241440,7
47198753,570953,7
48585827,281202,5
37421511,888188,21
24245001,357020,15
35386604,393897,1
85070165,668692,29
80064507,173581,17
79280617,245166,10
39289870,203177,2
15136440,500954,1
72724224,333478,8
52360391,877962,4
78373005,474812,13
91140993,389673,13
72292069,239964,3
82523239,656013,23
22079608,450746,9
98842828,711544,7
23256535,934816,21
49210459,769066,28
24091397,812616,27
84649425,477971,10
18047281,397150,25
63754718,474789,21
17082400,606907,30
66111160,397943,19
57532393,333549,14
95102749,968516,18
27373670,296414,25
67297038,869151,13
55621129,321367,29
15562122,323125,1
52993034,818522,9
54055149,137122,2
13774619,719478,14
10989974,901158,29
26972164,377975,11
97152785,945486,16
44072917,344189,8
46580936,253368,7
56247641,403657,13
78815857,603546,13
96677327,260113,1
75637808,775192,19
82522246,867652,5
84782428,325304,20
29610287,656291,3
49522103,448771,3
76178103,219924,9
79037697,561299,6
36271153,204452,28
53595209,893299,8
66955508,839027,25
85361601,128202,5
26833924,646461,9
54872285,465786,6
56295830,868201,10
22706720,172133,13
97958739,756027,16
97157391,376729,12
68572021,800055,26
47869114,420906,15
82196125,554362,7
23387146,154834,27
64856939,255229,9
69047384,789424,27
77044064,916653,16
76693654,581475,28
28708334,510847,8
63985252,187438,7
13260453,997472,18
72449742,940289,4
50292679,922928,5
57165035,517888,23
96635908,376035,23
88585285,584973,19
52772589,517308,26
67711529,968450,4
32491228,680967,28
65203095,234610,30
37414528,844558,23
57900645,140953,10
94988344,116619,23
23554619,503788,23
66915014,296585,23
15789826,253608,13
88089400,966424,12
20477293,530291,12
95646189,812552,19
97890888,824960,20
16998015,184960,24
96026837,388204,3
75955143,591754,27
71926853,896041,19
74947376,618296,28
33850185,347246,22
63623789,445630,19
96607279,720055,1
60524121,945344,6
50648509,850282,20
44223441,903759,7
73073726,133776,12
37949448,360331,23
87092289,945055,6
56065784,679402,25
30107238,447608,16
62208477,525229,28
27336957,888272,1
75969787,701085,14
70049714,595156,20
70970969,659309,8
87791865,938396,8
73387939,129199,15
88037993,588250,30
53775640,446744,9
45144762,996476,3
39867197,115957,15
92318183,906362,14
57439667,535620,8
11494176,378052,13
62677755,205230,30
90221264,199928,6
44637521,517006,27
64155350,188308,5
16691615,554937,24
95536468,190855,29
12521836,153542,14
50097796,195460,13
87411264,323405,3
84874964,418275,3
75347698,524338,3
49626256,746839,22
95568436,453911,23
53034582,398760,10
84163550,631012,8
73497780,775861,10
28389991,255139,18
45139473,951433,1
16590660,354045,2
69909305,463898,17
33023938,222685,9
14483890,561464,4
57845306,869265,11
39271668,162021,18
47575682,739265,2
11261342,913614,19
45241992,547411,2
38545431,572653,17
55199889,851896,9
77598518,374069,28
32985245,826502,2
66190922,289221,23
18027578,888734,24
73758163,563016,7
50630638,324197,4
68249907,168607,7
87264504,236828,2
35929547,175254,7
40872937,336125,29
50782821,474789,1
75823611,178936,1
12184566,388366,10
61763863,105889,20
56303615,881136,10
33283251,598375,23
84367470,171401,15
13411212,285797,28
78100788,777879,14
51592498,595573,11
64842574,695006,18
96711277,710400,24
96861295,260584,5
54039946,992760,7
55163461,497528,19
69677909,575815,22
44268481,491622,21
39783764,975202,3
85369236,450041,19
22975109,717862,14
72684329,507141,11
84424909,388492,26
45944766,968798,24
30601927,628846,10
23883900,415139,3
87859314,154143,8
76350342,947405,24
66868758,842066,14
95011660,407764,8
35994894,989337,13
36701257,384702,12
46748254,754338,10
66458832,680385,16
46017536,898015,29
49176234,652393,21
62611886,997743,30
79518704,254507,15
19405755,941453,27
33618270,442528,17
79962353,523825,22
83902282,960771,22
51890831,982164,14
52940320,538664,2
63825676,193212,10
72180708,700498,12
36190255,977389,21
44660596,914963,26
58955831,907355,24
43181513,102717,20
51018673,185503,29
15982118,233648,3
49262832,741931,10
74829322,318298,5
60386178,159567,11
40905199,260383,29
11595940,559133,21
45736258,641453,6
60960076,318298,15
28309818,764652,11
75643890,555881,3
86375015,704757,3
11795881,261794,8
51140902,657142,28
62151941,614367,30
88882847,528678,16
77872964,348060,3
11551739,501139,12
43816579,675805,8
44367779,194325,14
52949471,857025,28
95210147,369656,19
10414205,389475,5
66971704,776083,6
79003779,524338,14
21237603,786333,13
35061540,551781,5
53501208,894131,15
11809462,791565,17
22850280,883817,11
82208471,668794,29
71588604,298253,24
95402795,599083,1
90709443,457262,18
12370564,472520,1
27496089,582589,12
49663375,961083,25
99508286,754115,7
53251213,587878,4
79808463,342470,25
85232589,407767,30
43739377,334672,11
30984673,409987,25
34951130,393230,11
54155544,711623,26
61845992,143663,19
83167569,983531,7
12621141,381956,20
59830873,307436,3
81193485,855269,7
59057529,611784,7
56897626,606382,27
21643302,346637,12
39554889,967444,12
51857173,600356,25
35852174,811526,28
41581218,605468,19
93350980,738492,9
37261731,842227,7
26622446,268188,20
40801072,719989,14
44558663,263909,22
78535838,160535,22
22461732,249508,23
86974661,910256,24
83855603,307981,12
82314931,774803,8
96263352,697337,20
72516077,439154,26
71578140,480060,3
78888075,419100,4
98230043,306885,11
43757079,941296,28
26135561,673959,4
59058191,940249,6
87553984,220443,10
53799405,228724,25
53023547,333776,14
43272233,149602,24
87746687,571976,18
54951536,884882,6
32106202,732778,12
56359857,307962,14
55251255,552667,23
17411362,509029,23
72592334,440775,30
56337577,941066,5
50611312,780306,4
94565362,770927,29
33835848,446264,28
61006626,467428,1
35532383,709539,9
37114336,579375,23
65441510,402754,13
43593200,395515,30
54599918,736509,11
19694993,619199,25
93343900,464690,1
60490980,510583,7
76601960,192516,2
64286715,277862,22
51181633,202300,8
89833577,969112,26
91660991,674136,13
13057168,483348,1
60274650,983531,8
72710390,502392,17
14593567,349235,17
78322114,557099,22
83670826,910256,14
26223789,245158,7
74015109,329719,14
45221510,397584,9
64144769,933815,25
22039615,784465,15
38563440,612814,7
82608160,240455,19
69474970,205149,29
83807969,929479,30
92173767,848666,12
32324443,579996,30
79870526,104855,30
28939617,952900,13
35250400,512998,2
52193057,916450,26
53887986,207976,27
91223694,955698,16
89795385,848927,3
67587105,192056,10
97854335,595557,10
80483861,879580,25
71988995,873191,10
44678571,704763,13
79501947,996096,15
58305444,459072,20
14458752,692347,19
15766889,350826,6
96893405,637631,25
87126802,253931,11
47579592,276339,28
93711242,453464,23
16990355,915049,27
62979548,626816,10
12362574,294393,22
13991418,836902,13
12838121,133409,12
12054110,246119,27
90703587,827836,6
73277662,195647,10
65384394,665735,30
77209380,316254,10
66309124,896390,13
59077168,522070,10
42799994,851663,10
98392745,869187,26
34156492,113428,5
59970200,712756,3
87464085,889733,25
69908351,771259,24
57122072,161035,2
12081395,160424,12
40459588,514754,23
90493286,394182,28
81870596,207659,26
34837230,906753,23
26915571,979990,28
48297677,396145,26
90448721,285935,17
37768363,137649,2
33730707,616174,22
74810268,946311,13
72883794,276132,26
38790263,500740,26
25996254,904642,21
55064019,764140,22
72589063,138988,10
34432730,235654,17
88961488,684327,4
30438898,942744,23
93608255,706307,1
46548777,429119,10
22962385,187905,27
35461614,750758,15
93209202,913887,19
24509551,525171,5
30529562,472454,3
53374468,593278,26
59904992,489340,29
49987383,684175,28
40610732,987014,12
50654072,975481,1
27229048,996654,7
96793439,898910,9
91005636,988159,25
13686417,714555,10
81809974,186753,4
99414835,286326,1
14531355,943895,9
13987672,336469,14
92681547,305659,10
26662342,759645,29
82637317,124189,14
59962083,118749,11
36490775,397943,18
93837170,614666,20
96734398,285400,6
44910854,332689,13
56536929,341770,16
16817862,915460,28
42038293,670121,22
98738430,134220,23
26917098,479572,19
72887694,942744,26
44493549,277504,29
54792608,289312,14
42116164,510837,16
35795587,134952,14
83723954,415402,23
80708782,307345,14
35368275,428521,30
38742166,226358,21
85923093,101283,27
87989373,582053,11
41976620,610018,22
46393571,231743,4
31767358,382575,4
88741456,196185,29
86662934,427013,29
77921446,599834,27
66510384,184440,9
18919581,519135,4
91762852,885656,5
61704244,461298,3
19368251,515603,23
11685684,360735,8
66122669,881136,25
11609976,449024,11
15210975,565776,12
91603901,522428,8
12556256,541939,28
85794953,618643,3
63462567,779111,4
16004394,253605,24
16519091,613233,5
57120705,421324,25
50060231,181390,22
96529971,755254,12
58316115,424659,23
64149534,176282,12
72219208,770562,29
29180120,611218,19
99451712,911680,23
61839507,927008,18
68186369,710400,3
76760672,742681,8
94741719,337888,8
77777406,541055,13
38546317,790982,19
63190700,358268,6
80793013,541613,3
96630093,340138,2
51556535,715343,19
12426824,187097,19
53876386,737873,14
27018603,236118,14
15071543,564027,9
45040753,241597,28
30912033,708718,27
48710464,822597,7
58897395,171155,15
95797520,490822,3
34966529,848052,5
82509480,369193,14
15092985,762396,6
72172756,847942,11
19922286,919996,26
45062632,715579,4
70995793,422974,3
79761911,631035,21
