household_key,DAY,COUPON_UPC,CAMPAIGN
4164,240,54846803,13
7962,570,42912317,30
3413,635,72779366,15
4333,644,84893585,12
8509,696,22704193,4
6061,445,92562020,9
2774,557,61853188,15
9602,173,54325948,13
8667,337,87025218,24
5386,685,62303165,17
3309,319,84470023,30
7976,339,51682035,25
3243,514,58014680,4
8140,699,41010206,14
6557,684,94506111,30
9615,505,54391660,18
6510,28,58931275,21
2823,377,56272313,13
8103,52,63409124,22
9551,138,64755388,6
9925,617,17662303,30
1878,470,81373521,9
8314,369,56382034,26
9263,680,16990355,15
6222,645,93474631,23
5959,269,65276204,10
7278,176,31558565,10
6147,51,54516736,18
5110,446,83775992,10
576,497,18501093,18
5595,15,58177374,28
2465,16,78322114,20
1031,28,33835848,4
543,475,85342446,29
201,205,75650625,8
5190,65,29639317,4
2695,579,51590007,27
4074,173,50604947,19
8715,650,87317271,19
2278,117,72843480,9
1036,141,52922524,24
2221,82,16675836,30
4795,125,59154662,27
8296,584,89547395,21
1439,599,57940059,15
3313,370,29892281,11
2505,466,78936045,17
573,511,40447358,30
3815,655,36306300,20
6168,266,13409892,25
6419,192,44371923,6
8780,239,20099417,18
4146,683,77845029,21
9792,249,65963212,2
6095,137,29122990,9
6603,556,17878167,8
4482,598,43664974,28
5793,546,12909336,8
523,119,83140264,29
8492,47,11771298,6
2461,454,70285533,10
5990,185,16453764,5
3255,446,55459190,5
9495,650,66742826,6
7103,480,88275545,20
5688,501,66330359,22
9401,570,87261484,19
6134,346,11895480,15
8134,341,99073491,20
8569,181,16624295,11
5517,613,51700033,17
1372,83,98459715,19
888,139,99352831,11
12,233,90031000,26
7608,427,10491373,15
3895,657,97803270,7
4537,169,50853004,22
2691,281,59243883,2
7090,128,34357047,16
2423,656,58771802,24
9972,682,67469121,10
6060,298,89547395,29
4227,563,79962353,4
2701,501,25072953,3
2957,277,71835187,16
9780,241,14476308,4
9434,35,17447819,7
3797,107,44225962,11
6409,537,20033812,9
634,522,58841432,9
7356,610,88721123,18
6264,327,52936621,26
7265,411,25239376,30
8129,694,12205770,27
98,545,70025780,6
6300,107,74936220,9
4366,137,41291929,27
4177,475,21955819,2
7585,247,76009527,22
9633,505,40769829,15
8711,461,14777906,20
9752,344,82355859,15
4021,21,99495910,17
8332,553,19418207,6
3892,39,19967752,4
2646,248,43706680,20
4792,249,41749415,30
150,322,51556535,12
7337,452,86747583,25
9425,70,82966993,14
8122,315,48934420,10
9314,498,53884594,11
7763,651,59830873,17
1099,299,25588349,6
535,467,72219208,28
7247,111,54217640,29
5525,600,54970683,3
5610,562,22878426,4
561,243,28185946,5
7026,586,24754026,12
7773,533,66252992,12
7843,403,14567191,13
8282,89,40518228,3
7205,160,36833275,11
6576,1,66716403,25
4494,618,26395375,2
6269,584,51598727,16
2274,181,65043663,22
6076,682,55127746,16
9345,91,38935518,29
3453,223,18949645,2
1984,263,98870861,12
1506,231,75243022,1
5732,390,89167030,26
7570,543,47725561,3
6073,499,42173192,2
5025,126,37607339,27
8395,292,93004123,17
8054,21,66742826,14
6539,313,58700464,20
8035,553,29005321,16
1473,304,14561673,10
9452,286,87400092,7
6246,353,42892559,7
4432,490,84670025,12
9696,484,67059894,17
3740,287,56392863,1
8760,222,60574682,16
3476,616,59540849,9
2764,85,37308755,4
8642,680,36693946,9
3408,306,65339660,18
7638,96,28729125,30
5873,307,83360248,25
3401,301,71039865,8
353,488,45745866,4
7949,606,53813026,2
5869,27,44294122,20
9207,670,47576905,30
1220,98,88268990,13
1528,164,24371339,21
8496,423,36451468,11
7361,677,85271464,8
300,675,29816815,18
4383,328,12256835,11
8798,266,24882872,26
7819,596,46649593,3
215,434,94424835,20
6310,495,63505500,26
4871,647,28554746,11
6747,620,71098139,13
5429,651,14538106,8
6960,368,44050703,18
8891,278,75443802,11
6232,65,26917098,18
268,31,86140280,11
5369,67,68254589,18
4836,607,61907168,17
2784,511,96274627,1
399,311,32422485,1
8300,696,23322666,4
462,94,64373615,27
2362,289,91977732,13
2306,453,22088544,18
8793,501,16453764,3
5282,659,77050135,19
2451,381,55064019,4
420,247,76395295,2
3428,94,58119132,21
3847,262,80052915,17
5062,667,39104259,7
6044,178,16932609,9
987,581,70058934,26
7278,415,30249019,27
6481,431,42912317,11
167,620,49210459,28
7102,223,38605108,12
9042,572,24741439,5
8119,489,60725231,20
3384,86,28274437,5
9515,73,12431698,5
5557,77,10880963,8
4903,320,58358356,16
7451,525,74911967,16
1740,476,80253491,12
9698,334,81396834,16
5139,460,55090450,22
1419,401,43070633,30
8616,637,99810888,8
9077,349,52675891,28
1688,75,87735693,3
1671,522,11928856,4
3124,95,42326626,3
1703,534,35269253,7
8712,598,84448573,11
7310,154,55879340,30
2586,122,96863082,22
4477,232,42778758,14
9618,329,30107238,22
1043,682,40127648,23
2180,202,40397000,4
5498,453,91576375,29
5075,695,46268272,20
3612,127,22113695,23
46,542,60675396,10
8860,373,81107866,12
9743,566,46981439,7
2019,511,15817722,6
4078,265,11245260,30
4781,645,60334738,23
2157,600,40575391,4
7704,453,83686331,7
80,637,43984498,1
4150,474,87795189,27
1814,526,33759960,29
8040,74,69021497,25
1678,533,55673126,16
2359,531,65010933,1
5656,59,75596921,29
4310,603,22000674,19
9248,450,87893851,6
5571,145,65941545,24
944,55,46365721,21
9877,643,53716367,17
9835,236,62492863,28
7818,468,23883900,13
1218,411,97177755,1
9155,496,11494176,13
5970,496,53934485,6
6053,257,29661360,24
9463,404,26119227,1
7927,146,37997926,19
9580,398,39548732,12
1780,125,27593172,9
7705,178,62568868,28
725,327,10377581,27
7276,302,50276933,27
9041,182,15797680,4
7983,645,71372994,4
8882,664,99810888,28
8294,510,85060428,29
1209,512,76653702,14
9095,549,40206678,23
570,345,32838178,5
8039,116,18923387,2
895,3,88371102,4
3107,244,20117966,2
794,157,56927817,17
762,154,75258688,8
6009,29,74502877,2
5564,515,60072226,21
1890,366,55578470,17
9838,156,42918393,26
1526,665,61880219,13
1723,551,82154434,2
5749,183,63690026,24
1891,443,42143249,11
6836,45,54150431,27
4890,420,54034931,23
3301,121,98200921,10
4781,354,51857173,24
5017,282,89676484,4
7250,117,69634302,1
6237,403,71759003,10
2328,180,12621141,7
1431,509,45708416,6
7790,205,50053947,17
6697,622,31062505,24
4905,541,46755519,28
6417,155,22741893,10
3761,518,30787460,27
3742,225,18614211,10
2672,369,14416824,22
8002,13,97799596,13
6476,229,36744774,20
5028,553,41401179,6
4550,245,70995204,17
2951,311,60308295,12
6721,662,28991426,5
815,562,78522011,7
5074,373,19429624,2
4663,523,79041737,2
9648,524,62749794,10
8989,294,44268481,20
1301,547,87965607,1
2786,469,17348505,28
3094,502,59603902,1
8329,665,64471017,6
8526,682,44329676,17
177,115,90009731,27
2867,303,89138903,18
1391,9,13303347,6
4073,633,97870994,7
8097,620,78594743,2
8845,690,20382704,3
6842,166,12096284,20
4188,571,35250400,3
1476,543,21761101,5
3138,186,64891436,20
8203,202,86793933,28
7290,45,70399501,29
4348,181,66955508,14
6926,423,52458807,23
9611,51,21758629,17
5785,128,73737118,4
5226,378,66491083,19
8462,229,67254872,10
7804,629,11261342,30
8295,588,95282357,28
3286,627,34271629,16
8954,586,58446670,10
1553,136,14794872,5
8822,193,94861091,11
7686,611,91047371,8
5079,616,62927219,3
4029,288,70053009,18
1210,237,22116580,22
1173,55,61164959,8
7060,526,27826724,9
3419,356,85364456,20
4552,706,47528724,9
6821,30,44535993,7
481,229,45779828,18
9232,313,57412583,24
6025,334,33334494,9
6603,452,89390847,2
3695,88,79733970,20
2217,149,77088011,18
6692,192,84388523,5
7367,392,31311893,9
4195,611,98347614,25
6457,596,23228044,15
6968,218,67854275,14
6054,263,62128331,14
3631,593,13486254,13
1902,12,36988790,12
8499,579,78040314,16
4941,121,90394692,11
7837,703,85257149,19
9648,370,59051622,27
7457,295,86373728,29
2902,472,28133435,6
7954,619,86991358,16
3739,83,11536105,28
785,6,58199684,4
5199,181,56506533,24
275,321,45043492,1
1232,110,73684443,17
2810,175,95646189,21
7167,115,13334154,28
4679,182,46402628,18
2793,230,63443445,6
6864,54,90732321,4
2947,319,43280738,1
6107,440,19487726,13
8014,427,95799731,25
1767,57,60702385,18
6160,430,35485192,13
9633,201,23181111,8
6795,259,29673297,9
6397,228,60155639,4
7851,672,73073726,26
5740,487,33455913,13
9625,597,95710596,20
9981,47,38599525,21
4512,184,31323952,5
3808,479,77860439,7
8962,642,22669408,10
2254,151,69780671,12
7677,199,28939617,23
7117,606,74502877,12
914,462,47602636,25
9275,242,51361485,21
8505,33,55610866,24
7622,683,73063758,6
4058,162,53595209,19
9674,168,35873959,28
9262,664,43430481,26
3337,705,91096303,30
4646,305,99568346,26
4414,170,56927817,18
6706,601,71377802,2
8448,593,17303540,19
4410,561,41219945,3
2580,710,91316196,12
4910,316,57483158,17
5344,571,60582902,2
9625,306,57597610,21
650,590,21790341,10
1109,320,90114426,9
2867,276,19915861,19
3377,506,84098113,7
542,694,25518247,21
6045,386,62473197,8
7197,77,52462025,27
6013,43,29079651,12
3331,552,20571166,3
3751,559,62253026,8
4034,395,79594797,28
296,168,10789561,8
2434,295,64149534,12
6943,500,14594353,23
7095,458,45988574,27
8520,70,81705298,6
935,154,41753107,15
1852,235,17300098,23
9783,87,75489350,3
842,213,62429198,8
6563,472,71790464,25
7578,446,19389753,13
7823,504,77845029,19
2504,137,89342151,29
718,26,29459053,11
9448,340,14487670,26
4400,486,19548272,6
1323,704,92069818,11
2892,209,49195167,10
6846,183,41436506,20
6138,598,12252689,26
9077,254,74389908,8
9582,502,70995204,12
4986,540,10881545,22
2991,537,62706423,10
4112,60,54216207,17
6519,539,13899689,26
7078,340,73582072,30
3865,233,57037338,1
5294,520,57667180,12
4842,56,24058890,17
8760,387,21261218,1
5759,296,31359975,4
8265,95,45138042,6
8235,446,30430926,23
2650,231,72272002,29
7198,218,65339660,29
9300,595,23301130,9
1842,248,97445802,28
3631,210,51743797,12
7927,473,57814960,24
2068,640,85690160,18
5012,299,14487670,21
1564,274,61934096,5
6021,403,51419325,29
3806,538,90312813,21
7525,267,94455707,16
8470,660,75362256,13
7594,166,49574170,19
5186,36,19245417,25
4737,578,32907806,27
8025,296,75637808,12
9439,164,43444448,15
8139,45,30954409,28
6143,508,72785117,1
6359,461,29219477,14
1126,415,53718731,22
1980,443,89206615,14
4004,340,68250015,8
4841,4,90515873,7
9874,385,65375281,29
8870,590,89264883,12
7967,589,39562178,3
7115,495,11253972,28
1171,284,44948325,22
1832,497,12971509,3
507,409,81710064,2
8900,539,91513742,2
8132,124,60654632,16
706,253,92214577,21
8142,498,15696470,21
146,63,10944974,12
4022,643,47698756,15
4523,39,72044295,30
5549,600,23609821,21
7391,469,32777137,2
6176,107,98442809,10
2471,300,96503145,6
4558,505,23883900,3
7287,700,19133698,13
1487,118,32715847,19
7020,392,68763171,14
5013,434,37918454,11
345,508,58982542,27
9505,7,19564249,13
4725,643,55635470,26
3400,328,47452345,11
359,537,47282026,1
8441,27,74829322,17
1758,193,31556975,6
8286,338,22854761,21
5727,162,82029120,19
7798,696,37815128,21
4667,535,85361541,18
367,147,45418033,3
9350,495,60039133,23
6296,455,18315971,6
4795,561,84982812,8
8263,289,86771629,12
9108,592,32041799,4
9886,165,34335657,30
6189,373,43914549,7
6198,672,60294699,30
8699,296,21085618,25
9414,27,23008319,13
5288,344,20543546,4
987,98,17974911,7
1698,652,82637317,11
3848,374,62351025,24
2006,266,58181231,28
2998,149,49722702,13
4046,372,76228949,10
2508,335,96578883,5
6585,171,18785917,19
8833,501,13627612,29
4467,473,46823672,12
789,633,73206987,26
95,226,85364456,10
7715,612,10361371,20
6158,263,90890840,3
8392,281,83436950,29
434,194,65273841,28
7561,541,53757886,24
8684,560,66371346,18
71,631,24460457,15
3537,647,43444448,26
5752,679,72284652,4
1170,77,90700217,12
2388,661,78167238,16
9208,578,42045277,7
5439,428,14843356,17
8127,210,20345819,18
1985,584,42295129,6
4393,349,52105015,6
3864,390,64577423,6
5826,103,41976620,22
8285,593,20546604,25
1380,584,91456648,16
4412,367,16101331,7
2293,581,74637657,1
9290,381,98319966,12
8184,271,75132876,2
4505,616,51936274,7
9146,489,33074465,17
4030,293,51178196,21
5877,306,30074449,16
163,441,86968175,16
8421,352,29036385,23
6956,392,16439759,26
6387,213,25067186,19
3267,563,49044393,8
5777,590,54609586,9
9936,449,63357801,21
410,510,60371924,1
5926,59,75455226,30
6371,319,16555458,24
4677,464,12283320,16
5971,700,59638510,10
5354,225,72520692,8
9323,539,13515527,16
5615,466,13750400,30
2418,262,90921273,2
5621,462,57613480,6
89,672,61994513,22
2875,350,27115389,20
367,619,12063408,11
8802,136,78630741,11
8218,306,38783424,6
7739,210,89237975,7
6101,162,11785764,17
4973,199,56946753,17
2519,36,92054133,29
6065,443,36736310,21
9325,178,67115066,18
5950,57,44493549,6
2096,370,68405548,2
7357,304,57532393,4
2778,601,61523406,17
4185,276,97770252,7
6021,418,57901425,19
4797,547,29341349,6
9959,194,41991351,5
1379,697,74289007,28
6429,490,12087659,26
46,586,89927233,18
3310,219,78577757,15
5281,357,19368251,30
6866,36,27857280,11
3754,317,56112666,3
4349,242,80756834,29
1897,158,90183060,20
6544,572,69811014,23
8667,34,40742672,1
2804,654,98687200,2
4224,140,67784985,9
688,405,86494460,7
2407,571,64614557,11
6760,251,62559775,30
124,621,96230291,21
675,3,19517465,22
9171,386,38635489,3
2264,596,63859144,26
1435,262,24988105,24
5267,60,89609737,24
695,238,80295873,21
229,580,53718230,16
895,208,57234295,22
4587,563,50364604,18
1584,127,84649425,9
2224,165,92823925,22
513,345,78777742,16
2648,443,30403477,14
3640,509,96711277,24
3524,334,60603982,14
6108,391,94555820,29
5451,466,61206532,2
7366,668,72304648,10
9166,156,50860758,30
7657,144,97631885,30
871,11,54173505,29
6365,224,79317595,22
1081,239,82639039,28
8177,9,97839932,2
9648,575,68436900,26
5121,311,59511176,5
9332,134,57160192,10
4636,567,85243168,2
9239,177,21270355,10
9074,545,45323643,28
3759,569,26966884,9
9440,490,69140039,22
4,356,95148059,27
311,485,31093172,18
3923,539,96517717,7
2445,390,71903137,30
6737,545,75362256,29
3714,483,49450478,5
9005,178,89508694,29
4755,703,97460252,10
4436,647,47568647,24
6023,449,30673048,10
981,559,46950320,27
7474,122,28660487,20
6383,187,36398714,12
9653,113,87039743,9
1896,29,64374810,3
8807,126,74778598,27
8993,57,88961488,18
8025,331,43949531,12
3473,624,61886920,17
419,444,75096880,29
4202,402,95763350,9
4598,190,31573963,17
2517,473,36481247,9
2129,106,12749916,20
5572,305,44367779,8
1617,429,34277919,7
231,147,25239376,23
3943,285,14981477,17
2823,530,30127218,8
5392,13,79957591,20
95,159,37142065,26
4444,614,55442750,12
8443,654,76838914,23
5322,585,27914151,20
804,496,40397000,6
5618,410,99172222,23
3271,205,80458462,17
3196,580,14658812,11
2516,446,28943669,13
2955,372,41407954,3
4888,315,55272258,14
167,634,59712801,5
1181,358,53716367,4
9284,494,13541991,8
9720,698,53634018,20
8275,187,92985902,2
9202,582,94811987,11
7705,342,88793814,11
5070,679,76192787,16
1562,493,51757665,29
3017,64,80138208,4
7885,706,13065792,21
8567,146,40670600,5
5858,261,12788862,12
3182,426,93473640,21
823,98,56622724,25
770,608,21368082,5
3369,20,42743880,2
1718,65,34250239,9
3728,437,73488751,25
5340,343,59177750,24
1988,187,74453713,3
9679,316,63187236,29
2510,387,62151968,11
8913,147,24656182,18
1127,598,80898528,13
7675,47,95324741,30
6920,391,84145954,8
65,532,99988056,21
3280,520,56479297,22
6310,102,95011660,28
8714,469,10493441,27
9164,369,13368016,14
2557,32,96679336,4
9933,345,42256565,30
1192,456,20792923,11
7935,630,82825368,12
9976,66,38799611,14
7122,625,19943725,10
1017,352,49985621,21
1871,127,94565362,6
2312,332,16272622,10
1300,214,86508975,8
812,410,45703721,8
7373,272,51938581,19
1955,552,49128544,30
7029,496,75552882,23
976,698,59916286,20
2027,48,35940338,9
5738,607,43272233,14
2785,314,38241209,18
8999,195,71445568,26
5222,690,13012927,23
9292,93,10522670,3
3708,639,69330031,4
8427,401,60547729,21
8473,126,13763621,1
1751,357,53577561,21
1679,356,91068768,2
2907,693,97286810,18
4559,681,19379886,4
6873,617,48309790,26
155,335,80952027,6
2618,55,84397165,7
2390,628,78266691,19
1795,388,11795881,16
584,45,96274627,16
8070,348,78815857,12
1921,156,74778598,13
9809,597,13899689,16
6902,24,59485949,10
9933,96,32809476,4
2775,380,23561291,11
2821,584,10165164,8
7523,132,62953483,13
196,255,89776677,25
2099,235,25731744,13
4860,103,42383854,14
6206,101,48281997,18
5235,427,35744744,14
4214,457,44852650,27
5652,607,35873959,6
711,256,91661960,1
7728,226,49440668,6
449,38,69939438,7
6432,685,78174792,26
4930,331,66994402,13
8914,351,23402488,7
1735,64,92043507,23
9209,251,56681468,18
3950,98,90495566,25
8606,83,54694714,16
1643,647,88404736,7
8869,690,95246123,6
7122,33,38881283,16
6849,230,23241023,18
911,594,15355978,9
4761,612,13627612,6
2635,72,68763171,2
3651,173,54872285,21
5076,382,68426648,17
6441,481,58289839,14
8754,214,12362574,24
3814,121,85480805,30
3733,371,51799529,29
7835,299,93833997,30
8111,180,74936220,2
6901,11,14476308,29
2106,442,96051605,7
1639,553,62098134,28
680,178,28943669,21
6789,9,79365329,21
5016,663,38055698,7
4815,400,60639410,16
6524,447,77144855,20
8189,465,92681547,21
9514,614,26710019,29
1821,536,36512071,29
6728,392,67837799,30
4891,148,41570368,8
8196,241,55113305,6
4216,16,49865400,4
7015,661,56376598,28
7482,498,66926692,15
9307,320,71207739,11
4831,432,53799405,21
6386,525,20955018,12
94,527,34915528,24
364,682,72093872,9
5004,231,99261347,8
3698,293,14156785,4
218,605,10989974,10
6073,35,96957173,6
7656,391,48475238,18
316,289,83984965,14
1887,247,13172697,7
4847,564,53135969,5
5236,292,57202668,22
9074,412,11764403,3
5978,398,68895809,6
4596,676,81031616,7
6273,41,79671751,3
41,114,47348833,18
6277,532,31093911,17
713,251,16373515,20
1589,580,17006918,18
5673,197,78605204,17
4870,263,89927157,7
9355,18,31114753,18
3599,20,46078630,17
7618,101,60081099,4
8604,1,16997920,27
7127,297,16545445,12
8243,254,42303844,11
2997,637,64721699,22
5201,90,17777127,19
5862,208,81004854,24
4131,147,77731928,29
164,59,30067872,26
2645,457,68057635,13
815,298,13604037,12
657,466,24596032,23
622,295,47725561,17
4121,544,58462434,14
8931,227,61588722,30
6116,559,56729109,25
4642,260,19159695,20
7860,178,31365608,27
5924,82,25863347,5
5422,409,67787770,27
476,488,28205250,1
7939,316,52600451,27
9897,568,71575806,19
2040,130,99644235,19
3714,257,68132324,7
8231,230,15769471,8
2714,304,80053585,25
8864,482,12981782,5
7800,362,85473390,4
4042,282,55137120,19
7122,388,57453321,25
4332,209,25647980,27
7655,19,95352546,8
4462,646,92291555,16
8113,566,14099556,13
7119,20,17798608,11
5680,405,13729185,8
9470,165,45841337,13
4414,698,91005636,26
648,261,59862873,28
4487,631,84424909,9
224,547,94879959,9
9144,441,42645492,28
4379,304,30696299,25
3703,250,86115698,8
2959,267,34198057,4
241,687,91495828,9
2526,313,66669122,10
767,217,48836897,22
3516,678,79981380,14
8231,532,31928838,2
6061,406,18156264,14
8371,24,54357879,6
347,162,59302397,28
8956,495,94741719,30
1853,511,81488525,25
335,657,22698392,3
4159,651,75096880,12
1984,499,83413848,21
6080,416,96630093,22
7909,541,76965368,8
8797,3,76653702,24
7020,273,31388840,21
8465,471,66282464,16
4579,169,11809462,19
9885,376,89206615,3
6806,27,42315697,19
237,399,20108716,25
7269,687,45618386,24
278,85,17026893,8
5893,18,35582896,5
6551,453,79050442,13
1624,433,30023466,28
1995,433,27834609,27
5317,250,52860974,25
3638,297,64854175,7
3661,390,94391930,15
4424,666,18013808,30
5970,329,20347805,2
6207,177,72355796,13
3553,508,78040314,17
4610,196,55977990,3
