household_key,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO,COUPON_DISC,COUPON_MATCH_DISC
685,17119575,255,965087,2,29.54,125,3.81,1971,99,0.87,0.58
4398,33130929,384,338990,8,269.04,413,3.74,1805,22,0.53,0.49
8934,48856968,310,255451,3,49.86,135,3.82,1227,84,1.72,0.27
907,15648418,688,390792,3,116.34,71,1.03,1665,94,0.77,0.96
9488,19005452,692,231554,4,27.64,497,4.81,677,101,1.23,0.32
3837,58540646,502,101914,6,216.12,460,0.84,1385,39,1.56,0.33
3329,16975521,387,734396,1,30.47,316,1.79,1105,51,0.57,0.4
7336,82651500,348,762103,5,79.75,445,4.05,914,47,1.56,0.37
5436,50480319,479,398862,4,194.44,296,2.74,2190,95,0.6,0.23
7659,24433430,171,970699,5,239.15,56,1.3,755,25,0.81,0.76
5047,26358681,185,851256,4,185.08,216,1.2,1188,29,0.87,0.21
1598,12813839,389,247879,6,227.7,122,4.03,1949,39,0.16,0.5
3045,12095773,623,551515,2,40.36,134,4.77,718,86,0.69,0.91
8711,78687931,127,331476,3,78.99,304,2.9,1689,69,1.73,0.19
7578,78843452,44,224437,5,202.85,83,4.82,1444,39,1.46,0.13
1289,69021529,115,600940,9,107.82,28,1.55,1176,79,1.47,0.31
7418,78905628,239,126824,8,157.12,491,2.68,1948,13,0.87,0.36
3993,20486590,452,135065,4,171.16,472,4.2,1590,16,1.33,0.32
5418,24384257,549,390842,6,288.96,23,4.14,1955,62,0.71,0.14
1138,71856251,142,309553,6,283.92,359,2.34,1865,13,0.21,0.69
840,77509896,274,412750,6,90.0,368,0.07,1812,28,0.1,0.92
7823,69446187,420,283518,5,210.9,366,0.05,2123,38,0.17,0.69
3612,80824483,709,863477,2,97.56,331,4.62,977,43,0.52,0.75
579,36579110,512,404639,8,31.68,217,1.93,670,52,1.12,0.19
6632,54646568,33,656960,7,68.04,265,2.59,1478,46,0.82,0.45
1015,13149831,690,753435,10,289.7,483,3.12,1148,41,1.47,0.84
1741,80872061,197,313508,3,110.61,244,2.63,727,92,1.81,0.21
7705,42375443,261,903759,8,105.28,418,2.57,1918,41,0.39,0.71
2113,35985049,367,699842,1,40.47,198,2.26,1391,67,1.24,0.58
3934,68893511,294,565805,7,271.25,438,0.82,1078,59,1.51,0.3
3153,14350134,688,114867,6,282.84,30,2.16,1529,83,0.69,0.62
1532,22552582,597,797812,6,250.74,434,2.77,779,88,0.61,0.14
4524,83944156,322,237856,7,161.77,357,2.91,1774,32,0.31,0.83
7696,48453033,58,672601,2,61.94,217,0.89,2027,13,0.67,0.5
9934,34497004,103,574188,7,227.78,476,1.05,2162,11,1.99,0.05
244,12387818,141,665098,7,298.13,268,4.81,1191,33,0.62,0.81
9835,21740866,576,941316,6,279.96,178,3.53,967,1,1.4,0.43
5652,38709196,129,829267,9,163.35,25,1.3,2058,52,1.44,0.9
7090,17380583,181,183312,5,18.0,407,2.02,1939,1,0.03,0.42
5770,72026935,279,109969,8,17.84,207,1.64,1728,44,1.71,0.79
2035,36220559,32,946870,5,110.8,18,3.2,986,82,1.32,0.03
866,57119227,43,272382,2,61.76,131,4.46,943,58,1.63,0.21
6913,92538313,672,317650,8,388.8,178,1.02,651,32,1.88,0.81
5715,61813175,32,410067,10,251.2,138,0.79,1906,42,1.91,0.44
1094,93963097,244,417362,6,282.96,490,2.99,1204,13,0.22,0.38
6250,34107444,105,916533,1,35.82,314,2.25,1385,27,1.74,0.88
6681,97899625,148,896097,2,76.18,14,2.42,962,16,1.39,0.7
2419,56750046,415,954197,2,55.12,338,4.09,616,57,0.63,0.27
2575,25251524,332,668450,9,237.24,333,3.56,1931,66,1.03,0.64
6548,42939060,593,242167,7,296.73,136,4.1,609,46,1.45,0.18
6274,27776050,144,686748,7,196.63,151,4.32,1165,45,0.26,0.82
4480,12870619,661,851496,3,149.16,150,3.11,749,31,0.5,0.41
3834,98916968,21,825534,8,111.12,337,0.8,1785,7,0.16,0.17
295,35057885,407,606382,7,63.7,347,4.92,1418,58,1.63,0.17
7034,73967412,611,377714,3,29.4,141,3.42,2089,46,1.41,0.51
4755,34431486,661,509717,3,51.36,192,3.65,1596,101,1.83,0.74
6147,66735802,45,661435,9,381.69,108,0.86,1085,83,1.42,0.42
5354,37286263,65,322461,8,174.72,257,0.66,1468,78,0.98,0.14
1199,24186817,251,429701,10,134.2,17,0.64,740,50,1.69,0.32
866,23365612,579,342469,1,14.52,249,3.46,1388,69,0.18,0.11
4790,35476153,535,155765,1,4.8,98,3.5,2127,2,1.6,0.24
7206,64697817,84,253605,1,31.23,473,3.36,2073,72,0.91,0.99
9192,25709013,285,436876,1,2.4,185,0.29,1707,23,0.68,0.27
4507,58522177,305,847170,3,143.79,311,3.21,1689,16,1.55,0.71
9773,48745645,501,523315,8,220.48,274,3.08,1072,51,1.73,0.65
4275,57926857,508,728155,2,52.44,434,2.0,1627,84,1.24,0.52
9765,56335241,489,417721,9,22.32,101,2.01,2093,45,0.74,0.33
7265,57080546,169,105517,8,40.56,205,1.59,863,5,1.97,0.07
7094,71237394,659,252758,1,29.66,148,4.06,967,26,0.81,0.5
8198,91532083,661,429263,8,276.56,310,1.85,1926,40,1.71,0.05
8092,93874500,220,298075,9,103.23,362,1.48,1063,29,0.76,0.61
8675,15637926,130,339164,10,270.7,34,3.63,824,64,0.8,0.23
6280,87058423,488,752634,4,153.52,182,1.45,1694,19,1.33,0.44
6379,22800060,40,471805,5,201.9,322,2.16,2158,42,0.66,0.04
3288,27894009,323,248759,3,13.71,257,3.22,1118,64,1.75,0.81
9219,11455093,280,924695,9,167.13,81,4.71,1665,25,1.62,0.5
6398,23495513,53,828776,5,132.25,176,4.33,1808,71,1.39,0.9
8935,71187266,448,464489,9,116.1,25,4.34,1982,101,0.47,0.52
5693,30999831,205,504569,1,25.17,37,0.01,2036,6,1.88,0.29
20,38016844,514,670710,9,189.09,491,4.39,1291,74,1.22,0.17
8084,65608106,530,819595,7,70.14,499,1.67,1995,24,0.88,0.43
2389,44319992,326,248125,5,204.3,377,4.55,1510,102,1.43,0.67
9547,65689910,400,313833,10,9.2,266,3.82,1168,40,0.79,0.7
5901,58548630,388,978090,7,255.29,300,3.63,807,37,1.32,0.36
9770,50104643,650,178542,3,86.25,460,2.23,1923,51,0.36,0.2
8225,33938012,304,552723,5,145.25,317,0.64,867,29,0.23,0.27
3687,59697016,469,228606,1,41.95,87,0.51,1251,50,0.89,0.46
72,33396503,621,724627,7,75.39,164,0.63,2139,19,0.79,0.02
4642,72040311,349,954222,5,94.3,215,3.27,2120,43,0.16,0.39
3309,59249296,555,823528,1,41.46,146,1.64,2062,52,1.1,0.17
4205,58976473,325,883247,9,386.82,199,0.09,889,79,1.6,0.74
7973,46714100,37,933270,3,34.92,280,1.5,2124,10,1.45,0.08
2485,92336629,676,262428,3,106.71,256,0.79,997,14,0.49,0.1
3786,63774151,10,102051,6,103.86,323,3.67,680,6,0.62,0.98
906,41236754,688,947593,4,33.68,83,3.57,657,33,1.1,0.14
877,55092262,155,575519,5,215.75,209,0.78,2121,35,1.77,0.05
9463,61753380,286,649407,6,230.04,303,2.51,1878,60,0.79,0.75
4991,28598870,211,700498,9,237.15,266,2.86,722,86,1.08,0.17
5863,74110516,173,158144,1,41.58,426,0.18,760,79,1.74,0.65
2026,64815849,78,609803,4,54.24,463,4.81,778,92,0.45,0.2
321,66735802,211,209302,6,157.32,60,3.55,2123,94,0.58,0.74
2427,23491727,155,912775,4,89.68,274,3.19,1493,43,0.29,0.91
5030,98264608,450,205701,2,88.3,109,4.47,1273,44,0.79,0.26
7347,54511283,708,912861,3,141.27,102,0.97,1428,33,0.96,0.39
1862,28148295,686,712659,8,246.8,425,2.68,693,90,1.15,0.04
121,50759135,582,484054,2,86.34,75,0.24,1256,55,0.94,0.08
7693,58267510,370,756075,7,197.47,8,4.56,607,34,0.31,0.48
7514,16449753,545,890429,2,57.0,373,3.44,1908,24,0.92,0.82
7824,14543734,342,400095,1,40.47,169,4.11,1203,53,0.54,0.41
1139,45158142,372,149992,4,90.56,339,2.69,1027,47,1.78,0.62
2006,63198084,361,851779,1,10.17,417,0.54,1923,87,1.88,0.82
3530,10852984,72,150953,8,366.16,406,0.7,1363,86,1.53,0.31
7460,39366876,20,326833,3,7.62,445,4.48,1243,53,1.2,0.87
8943,44544989,639,455134,8,365.6,112,0.42,1115,65,0.67,0.93
7149,67600115,504,962419,3,39.63,104,1.91,1517,102,0.27,0.74
8877,38823295,343,214086,4,195.68,271,4.13,1120,61,1.89,0.92
7169,16168309,254,548257,3,45.75,193,4.61,2042,32,1.99,0.92
4129,49696094,160,139065,10,475.9,314,2.77,1945,91,1.28,0.04
8142,40756448,140,174965,7,171.36,497,4.7,1901,52,1.29,0.63
6885,59638199,369,659256,1,41.91,457,2.77,972,5,1.49,0.58
5971,97016575,277,575930,8,79.52,426,3.67,1430,17,1.06,0.83
4274,63978078,101,852647,4,138.0,273,3.35,2146,90,0.94,0.96
2504,87865993,429,474812,8,221.68,396,1.71,969,93,0.57,0.99
3923,31404214,260,580178,3,122.34,244,3.24,1451,68,0.13,0.44
2320,16835133,287,270569,9,442.26,252,4.03,1322,7,1.93,0.44
8314,51770831,642,823474,2,35.38,251,2.31,848,90,1.46,0.72
5951,73338396,440,813932,8,161.36,231,0.99,1334,99,0.84,0.65
5147,73964534,139,126447,9,369.72,449,0.07,936,44,1.39,0.07
527,66109212,313,843870,3,51.03,456,3.04,1897,9,0.19,0.99
1838,83576101,433,896135,4,7.96,66,2.36,2082,30,0.69,0.49
443,12370273,251,137069,2,92.94,63,2.74,2005,59,1.86,0.59
3413,99731622,289,403215,10,100.6,422,2.05,1606,83,0.95,0.14
3569,13001867,249,899043,3,76.68,241,4.81,1653,28,1.11,0.34
2374,64548567,9,296136,2,48.82,368,0.66,1735,41,1.02,0.06
1670,38335047,701,625210,4,90.44,348,2.47,748,51,0.79,0.72
5428,14342842,34,471847,5,210.95,313,2.26,727,74,1.85,0.63
8506,32585542,272,511628,2,87.3,433,3.39,1281,12,0.43,1.0
4173,89094863,111,123155,6,63.36,374,2.47,1187,78,0.91,0.04
389,33198310,589,283557,9,105.84,133,1.47,1679,57,1.17,0.2
1173,30989283,369,346740,8,80.96,258,1.68,632,1,1.21,0.71
4111,35815844,38,606211,4,146.6,489,1.27,1492,83,1.23,0.58
3896,54706138,441,745931,5,40.35,169,4.68,864,4,1.02,0.46
3805,99270199,307,521092,4,129.36,30,0.59,613,20,0.64,0.49
7332,37033675,441,941316,9,378.54,411,2.55,1755,7,1.86,0.74
6208,99396896,498,578707,2,23.04,167,2.55,1383,78,0.47,0.37
5363,50494150,637,265861,10,300.7,7,3.68,1801,24,0.83,0.49
5693,14322272,79,507254,5,17.1,341,4.48,2084,9,1.72,0.39
9938,79553978,12,488267,6,291.12,191,0.47,1467,62,0.45,0.72
3452,88593124,568,817901,4,28.88,116,3.82,1483,20,1.99,0.81
8555,84793561,590,825534,8,379.04,212,1.07,819,4,1.38,0.51
5044,81096442,554,171985,2,65.26,264,4.92,1275,62,0.35,0.58
4922,48818353,250,858405,7,26.6,45,3.08,2025,30,1.51,0.8
3045,91894370,322,668235,2,74.88,438,0.42,2182,47,1.78,0.18
9860,46292226,58,999803,9,331.38,2,0.47,931,2,0.28,0.51
5586,90303524,496,730664,4,118.88,235,2.79,2127,6,0.31,0.76
9824,93293291,424,200224,8,330.72,369,3.87,1591,23,1.28,0.65
4003,97941106,461,418247,6,163.26,316,3.09,1379,67,1.2,0.83
5371,44229100,674,800622,4,123.84,400,2.15,1965,32,0.06,0.08
6660,59432103,253,605490,1,38.09,312,3.44,1723,33,1.69,0.05
1651,47569055,269,437778,4,44.32,111,4.49,1247,49,1.89,0.02
5996,58445399,248,912701,2,18.32,76,4.59,1939,58,1.21,0.05
6510,84445560,513,818942,8,286.8,59,3.13,1349,15,1.38,0.37
7888,50649962,65,766546,7,103.32,443,2.56,718,5,1.59,0.39
2344,94540098,36,535620,5,160.8,340,2.05,2026,34,0.32,0.52
9007,67148871,128,530862,7,266.91,476,0.68,999,66,0.4,0.31
8500,74249028,412,714899,5,206.8,200,2.87,1376,19,1.58,0.35
3254,66291599,63,905772,10,291.8,473,3.41,2005,28,1.49,0.43
9848,35893231,310,407737,10,99.1,16,2.27,1811,80,1.76,0.6
7645,64655200,67,409368,3,133.32,42,1.24,1109,44,1.6,0.35
307,51004981,96,287584,4,25.4,168,2.46,2167,15,1.2,0.65
4568,55360469,574,985009,8,293.68,148,0.66,1586,28,0.89,0.94
3788,99777933,38,540674,10,389.1,97,2.68,919,62,0.59,0.1
6243,78005429,39,634917,10,162.5,115,0.5,711,89,1.54,0.65
8010,31136119,21,408843,9,42.66,127,3.07,1008,79,1.27,0.32
8166,17365429,406,410140,5,187.65,303,4.43,2181,59,0.35,0.09
2543,34235580,457,940267,6,96.24,13,0.18,1604,41,0.01,0.04
301,57775957,320,468809,1,7.05,218,3.86,2077,35,1.33,0.33
8446,63869783,391,713576,5,199.95,121,0.04,1684,100,0.08,0.01
259,65994011,575,600052,10,182.8,439,1.85,1021,60,0.79,0.99
4837,57130807,239,632781,5,210.85,305,2.71,1622,46,0.9,0.97
5949,76207430,683,507329,9,120.96,112,0.88,1112,13,0.14,0.66
9959,63978078,696,304217,8,114.0,262,3.91,1135,57,1.33,0.04
86,53804589,505,856125,3,75.3,229,1.83,1822,15,0.74,0.17
2837,26713404,504,859639,1,5.47,445,4.27,1112,44,1.3,0.5
8680,52499634,320,707457,1,8.85,157,2.99,1662,9,0.67,0.78
1371,75021938,446,981988,10,99.0,65,0.73,1808,10,0.54,0.79
6532,95600374,434,414665,3,82.65,97,4.35,1241,101,0.08,0.74
1584,27139549,118,336398,2,69.62,235,1.63,1967,9,1.08,0.09
548,66613645,461,268798,2,23.68,95,2.73,1300,66,0.96,0.32
1139,22073788,207,227419,6,109.02,362,2.35,885,50,0.43,0.22
4991,18179929,428,170424,3,61.02,321,0.94,1916,14,1.12,0.66
2879,48809259,398,214388,7,23.87,15,1.52,2169,39,0.58,0.77
1718,92487106,414,201031,1,32.68,286,1.18,1736,80,1.94,0.92
824,79553978,496,289836,6,289.5,186,4.3,2177,90,1.01,0.94
9776,87734114,69,574189,3,40.62,178,2.99,2042,31,1.96,0.84
7589,27099145,316,266152,6,161.7,151,3.35,1356,87,1.91,0.98
7895,46282571,46,601941,7,245.98,486,2.34,1712,75,0.07,0.61
2800,71204783,302,465786,6,225.36,271,1.84,1382,20,1.8,0.12
8699,12335029,633,454659,6,130.5,404,4.07,874,82,0.09,0.05
3770,14039882,124,744098,6,237.84,341,0.42,1249,89,0.96,0.47
1534,28980277,54,841826,2,26.76,91,0.54,1074,66,0.81,0.6
113,15001217,321,119637,3,76.32,341,0.46,969,77,1.8,0.79
2308,81236559,671,892280,5,8.8,294,1.76,1303,60,1.55,0.62
5170,64749363,355,563100,3,59.4,173,1.82,1633,54,0.81,0.87
6224,99117168,309,663367,4,15.36,194,0.77,2104,86,0.41,0.15
5224,55360469,309,374914,3,87.96,428,2.98,1101,17,0.61,0.98
3136,54303595,573,958967,8,218.96,114,3.31,1927,73,0.13,0.98
3092,15015230,298,725847,8,229.52,368,0.76,2041,55,0.73,0.7
7201,42264923,174,507895,5,215.6,121,3.43,1640,24,1.53,0.31
5878,88242420,185,275197,5,93.9,255,4.05,2130,21,0.96,0.86
733,93197861,563,655124,1,35.67,79,3.77,1065,14,0.89,0.68
6464,79983040,614,512007,5,200.35,361,0.64,1673,61,1.86,0.55
1216,77660765,388,539017,5,237.5,136,0.54,2049,43,1.21,0.48
8650,30915689,515,516087,6,266.94,354,1.03,1877,19,0.9,0.31
5439,76798500,149,590341,2,7.3,455,3.8,967,40,0.42,0.92
7609,42444005,348,269361,7,161.56,330,2.48,840,47,0.84,0.14
2891,31920102,96,303031,10,48.7,114,3.1,1413,66,0.08,0.64
8592,80644115,105,638957,3,15.15,125,4.19,1868,77,1.75,0.88
4386,76909898,39,402862,1,1.82,208,1.68,1915,11,0.74,0.78
4658,62541740,157,920367,2,57.94,203,3.96,1696,65,0.5,0.43
7279,89990415,41,108474,1,37.32,97,0.82,900,75,0.5,0.62
3908,53826095,257,831506,1,31.85,362,0.52,1710,77,1.99,0.02
3878,95642530,540,996119,10,381.6,471,3.09,958,12,1.74,0.79
8925,73425855,55,138609,4,100.28,46,2.29,1129,3,1.36,0.17
6049,77663090,108,673959,1,23.59,155,0.35,1647,27,0.17,0.9
9565,56051758,256,752120,3,11.82,54,1.1,2013,68,1.36,0.2
8220,44931645,1,515613,6,14.22,317,1.32,1968,39,1.34,0.56
6609,23313123,682,836377,9,149.58,485,2.97,1610,55,1.95,0.58
7507,19068025,514,777788,5,50.05,87,4.35,1438,23,1.05,0.27
1893,66475525,10,796892,6,126.06,164,0.26,1514,65,0.65,0.87
6138,19805189,687,209798,6,208.2,71,4.37,2192,16,1.13,0.32
702,70081300,49,501525,3,33.54,231,0.71,739,5,1.69,0.28
2205,11017266,90,537958,9,88.65,68,3.12,1432,92,0.85,0.87
2790,59895327,13,521523,8,197.76,67,0.8,1489,72,0.71,0.18
8716,99906367,64,430164,5,168.6,112,1.71,1809,98,1.31,0.23
4200,42424789,574,957044,3,2.79,208,1.5,1629,38,1.17,0.52
1846,45381581,487,948888,2,40.2,266,4.22,1656,79,0.99,0.3
7259,91015405,56,564199,1,38.43,366,4.38,2059,39,0.97,0.65
1227,77525164,618,271525,6,212.34,479,0.77,1113,73,0.5,0.98
2035,23314154,551,440204,6,37.62,313,0.93,1142,44,1.78,1.0
5910,41870153,429,736206,10,450.2,367,0.15,898,92,0.45,0.74
9543,60058192,587,204064,6,68.7,48,0.76,864,71,1.12,0.16
2546,58267510,390,579333,6,231.3,337,2.36,2027,55,0.22,0.23
8130,40213829,350,911247,5,235.8,71,2.28,2182,13,0.39,0.14
6404,19656058,121,195839,2,48.18,186,2.94,882,85,0.27,0.47
7269,43237127,653,735905,7,33.88,184,3.92,2043,30,1.47,0.99
1419,60929031,60,955698,10,175.2,488,1.65,1291,16,1.83,0.09
577,43426786,120,483920,3,131.16,151,2.87,1007,26,0.47,0.14
5175,11469289,505,998394,4,65.8,205,1.63,692,67,1.93,0.43
7117,49075601,139,689343,9,140.76,295,4.2,1443,52,0.26,0.35
725,22752678,43,157386,2,40.06,403,2.03,1932,25,1.05,0.67
5306,67146508,462,259088,9,159.39,430,2.03,863,86,0.89,0.18
6396,26702038,583,232922,7,6.65,394,4.46,785,2,1.87,0.07
8917,88134787,599,965747,8,312.08,447,4.24,1734,82,1.41,0.48
1095,20933574,507,244210,9,328.05,131,3.28,1508,71,0.94,0.64
1060,44318871,667,527689,6,10.14,16,2.81,1344,46,0.58,0.06
7515,29592068,443,689154,5,105.45,275,0.2,1330,63,0.62,0.34
2983,67549156,325,565811,1,47.95,263,2.25,1816,37,0.45,0.12
4439,88593124,692,628678,7,207.97,115,1.23,1061,63,1.11,0.37
8836,80566543,665,426843,9,29.43,199,1.44,911,32,0.71,0.53
7551,48242565,1,275606,4,70.44,135,1.56,771,44,0.76,0.46
3447,93874500,620,465012,3,19.08,454,4.16,1737,75,0.07,0.24
6714,22074631,435,329423,8,139.44,266,4.37,700,100,1.75,0.69
8019,61526746,117,154331,1,16.87,374,4.84,1178,41,1.59,0.43
990,10921698,579,764674,10,349.5,301,1.22,1686,23,0.74,0.95
5731,35744910,427,718621,4,28.0,432,1.09,1452,46,1.05,0.91
6412,66026393,187,565932,2,58.52,152,2.36,1555,85,0.31,0.19
1496,83635955,127,254280,7,186.34,316,1.66,1771,38,0.36,0.33
9142,89165214,621,253173,7,34.02,424,2.74,1251,12,1.48,0.6
535,49326162,76,200724,10,372.1,274,3.68,757,74,1.97,0.49
814,28120062,313,773481,4,143.28,180,2.04,707,35,0.82,0.45
923,66152847,117,485620,7,97.44,379,4.8,1464,63,1.55,0.04
9621,81304888,335,747956,9,73.62,192,0.33,1275,15,1.63,0.0
9336,79246956,703,738567,7,125.65,224,1.4,775,16,0.06,0.3
1457,74448761,222,718544,8,36.24,193,2.26,880,28,0.96,0.75
315,96401385,687,180477,7,140.0,459,4.84,1537,99,0.44,0.05
5614,34271342,592,248381,3,52.35,87,0.92,1535,66,0.75,0.49
8561,15817174,552,582748,7,64.61,199,0.34,1937,82,0.64,0.5
599,49138383,693,579333,3,135.18,214,0.32,1417,43,1.59,0.23
6151,67251602,711,576574,1,35.4,342,2.6,1709,45,1.34,0.27
5963,75911921,76,416963,4,30.44,377,0.37,1001,74,1.32,0.52
588,53021457,250,516376,9,386.37,446,3.53,1154,48,0.23,0.22
1271,18948055,163,450049,2,37.38,475,4.33,1632,48,0.26,0.76
6924,36003373,501,205579,3,52.95,115,4.75,1677,49,0.74,0.02
4652,42746846,21,317102,8,78.8,111,2.75,1232,88,0.18,0.14
5579,46017676,398,396325,5,145.55,409,0.16,1070,91,0.25,0.71
3856,37538734,592,861218,4,113.12,444,4.9,2139,19,0.53,0.71
7249,68982226,420,819939,4,168.0,80,4.78,827,77,1.16,0.87
4603,37362283,650,346658,4,93.24,440,3.12,2085,23,0.01,0.13
9665,76035164,346,609764,5,71.45,63,3.77,1796,41,0.52,0.27
4194,41955152,106,530529,2,51.4,411,1.29,985,43,0.32,0.13
9935,59813256,559,401292,6,59.52,263,3.1,1330,92,1.03,0.37
1542,79234405,479,745276,4,71.96,379,1.27,941,85,1.73,0.91
9037,24078230,56,433779,3,104.49,119,1.55,1439,51,1.05,0.26
4298,68955272,284,699164,7,93.03,156,3.99,1444,29,1.83,0.3
692,79989969,66,378253,9,399.6,238,2.61,756,68,0.8,0.21
4216,12967119,59,827162,7,107.31,57,3.53,1000,95,0.67,0.46
4916,72412285,12,747430,6,194.58,250,1.51,889,53,1.7,0.16
365,43634395,6,882926,6,155.7,348,1.47,1178,76,0.06,0.04
9239,10921698,351,306419,8,355.12,81,2.72,851,20,0.27,0.58
8875,14797352,93,481416,6,36.84,309,0.34,2062,35,0.86,0.02
6715,54470296,475,529051,6,61.68,381,2.2,1003,4,1.42,0.68
9850,17729956,598,402796,10,424.3,290,0.16,1097,10,0.17,0.97
9046,86682792,660,435646,4,125.04,36,3.96,1777,63,0.68,0.86
8752,87294417,176,570312,5,14.85,41,3.19,2110,66,1.3,0.94
5632,79082418,393,104805,10,314.0,243,1.39,1570,79,0.27,0.77
7377,16158128,407,512535,4,8.96,314,0.48,1768,90,0.13,0.35
5330,99935682,437,934365,5,98.55,381,3.04,1155,46,1.44,0.22
9203,74659199,644,995137,4,67.24,344,0.01,1274,15,0.61,0.02
3183,98537859,148,623779,4,18.64,440,2.56,2173,40,0.64,0.08
8672,45605267,159,335886,10,38.9,114,2.96,843,4,1.56,0.33
576,33166888,227,652624,1,1.78,51,2.37,1358,25,1.72,0.62
4717,84276046,347,351066,6,104.4,72,2.51,975,61,0.46,0.1
3686,21647538,536,670978,4,94.44,473,4.57,1573,65,0.0,0.08
5108,32741822,524,791524,10,425.8,332,4.06,1590,44,0.66,0.0
9692,11664546,12,680385,4,14.76,453,0.02,947,1,1.02,0.12
3741,65994011,247,468166,7,8.26,192,3.65,740,46,1.96,0.32
6774,49011061,539,293660,10,39.3,114,4.77,1769,44,1.57,0.09
9224,13703133,81,475025,1,28.8,82,0.72,977,19,1.9,0.54
48,11045727,38,723662,9,100.35,134,1.52,610,34,1.03,0.85
4742,69615598,199,856183,2,70.04,13,2.54,1268,6,1.54,0.19
70,91715526,646,186937,5,199.9,95,4.79,1473,13,0.26,0.52
5927,57926857,704,323043,3,53.58,240,1.61,1093,99,1.81,0.05
2770,39458089,378,459480,1,11.39,410,4.68,1771,48,0.21,0.32
5638,35240488,15,271160,3,54.21,90,2.85,1958,53,0.88,0.91
5255,79989969,59,484324,8,264.48,174,4.83,755,1,0.19,0.05
9401,89817754,493,475801,2,70.14,358,1.85,674,31,1.89,0.31
4823,14603999,54,471651,5,18.45,194,1.9,1312,55,0.62,0.75
3539,99222686,97,903134,1,5.27,239,2.59,1296,102,0.8,0.57
4464,40265064,227,557099,9,240.57,475,4.03,1879,20,1.15,0.66
7114,53358868,147,746499,2,65.06,16,0.35,1734,73,0.85,0.71
385,30728715,392,695847,2,44.42,123,2.64,2161,95,1.43,0.21
3641,53115292,339,777515,8,300.96,279,0.49,1642,69,1.42,0.97
9778,50291681,449,648045,2,93.64,134,1.88,1952,46,0.87,0.94
3611,90898423,62,624325,6,225.48,465,4.21,2023,3,1.6,0.16
6967,79365741,101,556689,9,56.61,243,1.38,1052,99,0.49,0.66
9453,98216247,469,671355,9,111.87,444,0.83,663,78,0.72,0.1
767,48424847,313,622582,10,336.6,144,3.75,1316,39,1.15,0.74
9914,29983257,21,568931,6,268.74,363,1.07,967,91,0.68,0.74
5713,18621039,620,539017,2,92.22,93,1.22,1523,96,0.59,0.44
4424,52275490,476,186622,2,69.4,251,4.78,1448,16,0.29,0.65
7689,61189810,506,380304,6,140.88,251,2.46,1448,88,1.62,0.77
3008,66063796,599,369965,1,43.88,47,2.22,1617,29,1.83,0.1
205,70628827,632,585974,6,252.72,358,1.34,2112,86,0.62,0.64
4713,70530811,391,276911,5,10.3,195,1.72,1194,34,1.51,0.99
8651,66364242,342,790059,6,186.06,81,3.48,2133,36,0.87,0.27
6254,97777087,103,362849,7,233.38,388,4.97,1897,88,1.46,0.71
6575,41344255,646,338990,2,62.98,118,3.05,1966,13,0.23,0.61
7916,47045016,38,210090,8,151.68,193,0.93,1720,11,0.38,0.04
2307,64251485,490,184363,8,90.72,248,4.17,1735,62,1.48,0.51
2116,55171695,269,156094,7,139.37,283,2.86,1476,62,1.59,0.92
8896,53654930,636,376551,10,335.6,292,0.12,1312,31,1.82,0.79
895,90387462,512,575071,8,235.2,239,1.61,1902,56,1.44,0.68
3841,73334274,334,542824,10,91.2,367,4.83,1603,62,1.27,0.64
5692,75879123,67,415590,3,22.59,378,0.36,1186,5,0.41,0.64
8507,30717333,81,477829,4,86.84,133,3.65,2125,46,0.15,0.94
9143,66339750,94,418430,4,154.2,261,4.79,1095,99,0.52,0.73
1645,90492628,497,759149,1,3.56,26,4.6,1573,57,1.97,0.06
2809,87493918,639,266939,4,92.44,122,4.69,1513,25,1.96,0.16
4341,89955957,470,583880,7,316.82,215,4.01,2181,27,1.07,0.24
5596,62752227,648,111130,2,4.24,411,0.4,1302,82,0.84,0.96
4543,60984553,698,440476,6,156.42,92,0.62,1415,21,0.18,0.71
3745,74153954,552,854112,6,74.52,387,0.34,855,26,0.44,0.18
8325,75079065,620,595795,1,10.04,356,4.41,2071,4,1.08,0.17
1665,82858369,325,679530,10,246.2,183,3.5,1784,5,1.66,0.62
7149,60234501,536,642012,9,396.0,137,2.81,1752,10,0.95,0.73
7931,92638713,564,537740,10,218.2,334,3.54,2147,2,0.89,0.45
7112,32726484,523,193401,8,39.2,452,2.83,1395,41,1.72,0.67
4539,35640568,545,568284,8,315.04,295,0.56,1874,25,0.45,0.05
8777,78893820,569,710815,3,8.58,99,4.67,712,62,0.74,0.52
603,22406739,693,839429,5,60.0,414,1.81,1073,32,0.63,0.29
1309,13880181,232,380608,10,497.4,82,3.34,1451,73,1.91,0.58
6379,49555870,631,559250,2,86.66,445,0.78,1390,43,1.64,0.07
2794,10852984,478,341524,7,199.85,475,0.87,1128,4,0.97,0.68
1524,47600517,281,837238,8,239.84,492,2.21,658,64,0.41,0.6
8850,54210928,699,390792,3,112.02,434,0.12,1073,62,0.49,0.83
7370,79923135,600,217184,1,22.43,44,1.54,1653,66,0.01,0.41
8947,18498398,181,239372,4,2.16,358,2.32,1902,9,1.21,0.7
9044,50140977,168,314161,3,92.58,439,1.8,796,76,1.27,0.67
